부스명,대표자,위치,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,링크,행사명,개최일
계두국수 잘하는 화음현 점소이,얼굴잘그리고싶은사람,R12,2sp,화산귀환,외 광마회귀,,"화산귀환 청명•당보•백천 등, 광마회귀 이자하 등",청명X송백 있으나ncp위주입니다,"로맨틱,해당없음",논씨피 . 만약 커플링을기준으로 부스배치를 한다면 청명왼으로 부탁드립니다.,"일러스트,만화,소설",@0510Practi,https://dongne.co/event/novel04/circles/348652,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
고대인 쌈 싸 먹는 현대인,판랑,W18,2sp,진혼기,반월당의 기묘한 이야기,,,,,,"일러스트,사진,공예",@pwangsogye,https://dongne.co/event/novel04/circles/329469,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
고도로 발달한 동업자는 부부와 구분할 수 없다.,례다,B3,2sp,내가 키운 S급들,,"댁네 집이었는데, 이젠 우리집입니다.","성현제, 한유진",성현제X한유진,"로맨틱,섹슈얼",,소설,@bliss_207,https://dongne.co/event/novel04/circles/325581,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
고정충은신이내린형벌이다,"컨뿌, 세히",H10,2sp,데뷔못하면죽는병걸림,,문대큰세 쁘띠존 <MK office>,문큰,박문대X이세진,"로맨틱,섹슈얼",,"만화,일러스트,소설",@controlppu,https://dongne.co/event/novel04/circles/335876,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
곤륜산 아래 부대찌개집,"마름모, 유호",F13,2sp,진혼,"잔차품, 열화요수, 묵독 등",<프리스트 소설 연구회> 작품 수위와 덕질 지속성의 상관 관계에 대하여,"진혼, 잔차품, 열화요수 등장인물",션웨이X자오윈란,섹슈얼,"루린, 선령, 저우두 등","만화,소설,조형","@_marginn, @Guardian_Yuuho",https://dongne.co/event/novel04/circles/325827,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
곰개연애 불가항력,누구,J1b,1sp,데뷔 못 하면 죽는 병 걸림,데못죽,,"큰세문대, 이세진, 박문대 ",,로맨틱,,,@limja111,https://dongne.co/event/novel04/circles/346292,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
공작의 완드 시연회 브로셔 판매대,"아마, 솜솜",C21,2sp,문과라도 안 죄송한 이세계로 감,,,"클레이오 아세르, 멜키오르 리오그난",클레이오X멜키오르,"섹슈얼,로맨틱",,소설,@isnt_pro,https://dongne.co/event/novel04/circles/335133,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
과거를 믿기 현재를 믿기 미래를 믿기,만두,F14a,1sp,진혼,"묵독, 잔차품",<프리스트 소설 연구회> 작품 수위와 덕질 지속성의 상관 관계에 대하여,프리스트의자식들,,,,기타,@G_7H0I,https://dongne.co/event/novel04/circles/327970,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
과로사하기전에 이제 그만 쉬세요,Aysel/공야,C4,2sp,백작가의 망나니가 되었다,변경백 서자는 황제였다,,"케일 헤니투스, 이안히엘로",,로맨틱,,"만화,일러스트",Rabbit_sel1108,https://dongne.co/event/novel04/circles/350018,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
과자가게,낵바,R14,2sp,화산귀환,,,청명,,,,"일러스트,기타",@ssnack_hsgh,https://dongne.co/event/novel04/circles/330061,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
관상식물,"노네임, 스슥",B24,2sp,내가 키운 S급들,이세계 착각헌터,"댁네 집이었는데, 이젠 우리집입니다.",,성현제X한유진,,기려른,소설,,https://dongne.co/event/novel04/circles/335004,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
구멍가게,밍,K23a,1sp,데뷔못하면죽는병걸림,,,박문대,선아현X박문대,,,공예,,https://dongne.co/event/novel04/circles/348566,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
국립중앙박물관,부검엉존,U12,4sp,화산귀환,"진혼기, 어두운 바다의 등불이 되어, 문과라도 안죄송한 이세계로 감",,청명,,,,"일러스트,소설",owl_hsgh,https://dongne.co/event/novel04/circles/350620,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
국제정치·외교에 관한 논고: 크로스만론,박체링,C6a,1sp,백작가의 망나니가 되었다,,,알베르 크로스만,,로맨틱,,"소설,기타",@Guignol_chering,https://dongne.co/event/novel04/circles/351845,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
군사전 1월 아이소 출장 부스,"훔넨네, 호가명먹는사람",Q16a,1sp,화산귀환,,,"호가명, 장일소",호가명X장일소,,,,@winter_981215,https://dongne.co/event/novel04/circles/352903,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
굿즈는 성공하고 생각하자,내슈,X5,2sp,어두운 바다의 등불이되어,"서브남주가 파업하면 생기는 일, 데못죽",,박무현,,로맨틱,,일러스트,@sotb_U_U,https://dongne.co/event/novel04/circles/350340,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
궁연이 예서른하면 생기는 일,길봉구,B10b,1sp,서브 남주가 파업하면 생기는 일,,섭남파업 예서른 쁘띠존 ~세상에서 가장 완벽하고 궁극적인 우회전 궁주님 연모회~,정예서,세드리크X정예서,"로맨틱,섹슈얼","지브릴×정예서, 요한×정예서, 크리스텔×정예서","기타,일러스트",@gbg_2727,https://dongne.co/event/novel04/circles/347198,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
귀시장,주사,D23a,1sp,,,,,,,,,,https://dongne.co/event/novel04/circles/341451,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
귀시장 무허가 노점상,두충,Z1,2sp,천관사복,-,"천관이 복을 내리시니, 쁘띠존 걱정 하나 없다",-,,,,기타,@2nd_sindo8,https://dongne.co/event/novel04/circles/352728,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
귀시장 잡화상점,MMW,Z20,2sp,천관사복,,"천관이 복을 내리시니, 쁘띠존 걱정 하나 없다","화성, 사련",,,,만화,,https://dongne.co/event/novel04/circles/332064,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
귓가에 햇살을 받으며 석양까지 행복한 독서를,"살믄게, 티베리",D20,2sp,이영도 소설,"드래곤 라자, 퓨처워커, 눈물을 마시는 새",,,,,,"소설,만화",@lifeiscrab @tiberi509,https://dongne.co/event/novel04/circles/349000,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
그 소가주 그 녹림왕의 사정,여명,R19,2sp,화산귀환,,,"남궁도위, 임소병",남궁도위X임소병,"섹슈얼,로맨틱",,,,https://dongne.co/event/novel04/circles/349213,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
그렇게 됐습니다,독구,K4a,1sp,데뷔 못하면 죽는 병 걸림,,,박문대,류청우X박문대,섹슈얼,"청건, 엋건",만화,,https://dongne.co/event/novel04/circles/332923,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
그룹내 연애는 상관없지 않나?,판사,J16,2sp,데못죽,,,올캐러,,해당없음,청려문대 큰세문대,,@JJ8bl0tstar,https://dongne.co/event/novel04/circles/326614,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
그르르갉,후탁치,V8a,1sp,화산귀환,해리포터,,,청명X청문,,"청명군악, 조걸당잔, 그린델도어",소설,,https://dongne.co/event/novel04/circles/324282,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
그르륵 칵 사매 여기 앉아봐,섬서주민,N21a,1sp,화산귀환,,,"청명, 당보",당보X청명,,,,@seomseojumin,https://dongne.co/event/novel04/circles/324283,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
그마없는 그마팀,비비,Q12b,1sp,화산귀환,,,"청명,백천,당보,임소병",,,,기타,@bibi_lyb,https://dongne.co/event/novel04/circles/346489,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
그치만공식이먼저중독을,부리,E14,2sp,전독시,데못죽,,,,,,일러스트,gudokjungdok,https://dongne.co/event/novel04/circles/334050,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
글 팝니다,별사탕가루,N3,2sp,화산귀환 ,,,"청명, 화산파, 척마오걸",당보X청명,로맨틱,,소설,@HSGH_Cndi,https://dongne.co/event/novel04/circles/324899,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
금쪽이,"지우, 2Mo, 뵤들, 밥",J11,2sp,데뷔 못하면 죽는 병 걸림,,,,,해당없음,"유진래빈, 논컾",일러스트,"@102__uu, @ahyeon_aunt, @byodeul_, ",https://dongne.co/event/novel04/circles/353024,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
기다림이 좋아,무식,G9,2sp,데못죽,,문대큰세 쁘띠존 <MK office>,박문대x이세진/테스타ncp,박문대X이세진,로맨틱,,"만화,일러스트",@musicismylike,https://dongne.co/event/novel04/circles/352585,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
기묘꾸러기들과 보호자,"은은, R, 묘",H18,2sp,데뷔 못하면 죽는 병 걸림,,,"박문대, 청려, 채율, 주단",,"로맨틱,섹슈얼","채율청려, 주단청려, 문대주단","만화,소설",@sdsd_na,https://dongne.co/event/novel04/circles/332211,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
기예팔이 신도들,해사,Y19,2sp,천관사복,,"천관이 복을 내리시니, 쁘띠존 걱정 하나 없다","사련, 화성",,,,일러스트,@OrWith_,https://dongne.co/event/novel04/circles/349840,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
길드장님은왜그F급에게만쌀밥을주셨을까,양지,A18,2sp,내가 키운 S급들,,"댁네 집이었는데, 이젠 우리집입니다.",한유진,,로맨틱,"태원유진, 황림유진",,@gyazu_826,https://dongne.co/event/novel04/circles/349933,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
길라잡이의 기묘한 그림 ~원왕생~,국밥,G2,2sp,"길라잡이의 등불, 진혼기, 반월당의 기묘한 이야기",유랑화사,,,,로맨틱,긴작산하,소설,@gwihwihyeol ,https://dongne.co/event/novel04/circles/348028,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
김도게자컴퍼니,현,E7,2sp,전지적독자시점,,,,,,,,@Lj_hyun_0,https://dongne.co/event/novel04/circles/348318,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
김독자 컴퍼니 영업부서,김구디,E8,2sp,전지적독자시점,,,김독자 컴퍼니,,,,"일러스트,기타",@guding_nut,https://dongne.co/event/novel04/circles/343183,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
김치찌개마카롱볶음 귀시장점,DL,Z3,4sp,천관사복,인사반파,"천관이 복을 내리시니, 쁘띠존 걱정 하나 없다",,화성X사련,해당없음,빙추,,@Deulle_Mm,https://dongne.co/event/novel04/circles/347351,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
김피탕집,"홍삼, 만돌",Z4,2sp,천관사복,"진혼기, 인사반파자구계통, 마도조사, 화산귀환","천관이 복을 내리시니, 쁘띠존 걱정 하나 없다","화성, 사련",,,,"일러스트,만화",@hong3___0,https://dongne.co/event/novel04/circles/322654,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
꿈은 백수고요 놀고 먹고 싶습니다 ,"점핑거미, 알로",C5,2sp,백작가의 망나니가 되었다,,,"알베르 크로스만, 케일 헤니투스, 김록수",김록수X알베르 크로스만,"로맨틱,섹슈얼",알베케일,"소설,일러스트",@Jumpinggeomi_S,https://dongne.co/event/novel04/circles/324289,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
나는 화산 free 근데 취해,에솔,O6,4sp,화산귀환,,,청명 당보 백천,당보X청명,로맨틱,"백천청명, 소백청명","일러스트,만화",@dpthf_501,https://dongne.co/event/novel04/circles/350676,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
나의 자강두천 아이돌들아,"세르크, 오리",H14,2sp,데뷔 못 하면 죽는 병 걸림,,,"박문대, 신재현(청려)",박문대X청려,"섹슈얼,로맨틱",문대왼,"소설,만화,일러스트","@MDCR_Serk, @DMJ_SJ",https://dongne.co/event/novel04/circles/326994,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
나혼렙부스,눌,D23b,1sp,"나혼렙, 나혼자만레벨업",,,성진우,,섹슈얼,,소설,@Null_reading,https://dongne.co/event/novel04/circles/327568,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
난 이제 지쳤어요,"김땡벌, 장멈무",O12,2sp,화산귀환,"적왕사, 광마회귀",,청명,당보X청명,로맨틱,"NCP, 백청, 칼플","일러스트,만화,소설",@jahaehwasan,https://dongne.co/event/novel04/circles/350661,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
날조가 싫으면 먼저 선수 치셔야죠 작가님,류난,C3,2sp,백작가의 망나니가 되었다,,,,,,,"소설,공예,기타",@707_1108,https://dongne.co/event/novel04/circles/324858,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
남녀연애자유선언,"은여, 아켄",D24a,1sp,로판,,,,,,,소설,@eunyu0,https://dongne.co/event/novel04/circles/335112,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
내 기분 마치 신라,"화련, 단명",X13,2sp,진혼기,"화산귀환, 변서황, 저그인",삼천세계 연애일지,,자하X설영,로맨틱,"백천청명, 청명소소","소설,일러스트","@4PR1C0T_R, @10_Dan___",https://dongne.co/event/novel04/circles/326290,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
내 백의화랑이 이렇게 귀여울 리 없어,지예,X11a,1sp,진혼기,,삼천세계 연애일지,"김자하, 김설영",자하X설영,"로맨틱,섹슈얼,해당없음",,"만화,일러스트",J072415,https://dongne.co/event/novel04/circles/349402,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
내 상선이 이렇게 얄미울 리 없어,왜옹,X11b,1sp,진혼기,,삼천세계 연애일지,김자하 김설영,,로맨틱,,"만화,일러스트",@waong001,https://dongne.co/event/novel04/circles/349372,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
내가 내면 얘도 낸다고 했어요,휘옌,L3b,1sp,데뷔 못하면 죽는 병 걸림,"내가 키운 s급들, 화산귀환, 광마회귀",,"박문대, 청명",X박문대,섹슈얼,"문대른, 청명른, 유진른","만화,일러스트,소설",@hwiyyen,https://dongne.co/event/novel04/circles/345250,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
내가 정파야! <마교를 믿기 화산을 믿기>,장마,T5,4sp,화산귀환,,,천마,,로맨틱,,"일러스트,만화",94_rainy,https://dongne.co/event/novel04/circles/335115,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
내가 키운 Dol들,연필,D18,2sp,"내스급, 데못죽",룬의 아이들(미정),,"한유진 외 내스급 캐들, 박문대 외 데못죽 캐들 등",,,,일러스트,@S2yeonpil,https://dongne.co/event/novel04/circles/347204,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
내가키운S급들과함께,봄겨울,E10,2sp,내가키운S급들,,,한유진,,,,일러스트,haruduprintemps,https://dongne.co/event/novel04/circles/345341,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
내비심서,매지운,I19a,1sp,데뷔 못 하면 죽는 병 걸림,"광마회귀, 화산귀환",,,,,,일러스트,@maejiun_sht,https://dongne.co/event/novel04/circles/346799,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
냔킁정상영업합니다,냐냔,L23,2sp,데뷔 못하면 죽는 병 걸림,,,,,,,,@Nyansu33,https://dongne.co/event/novel04/circles/349326,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
냠~,헤이!,Y24a,1sp,천관사복,,"천관이 복을 내리시니, 쁘띠존 걱정 하나 없다",,,,,일러스트,@4HeyHeyHey12,https://dongne.co/event/novel04/circles/348301,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
너는 무슨 랩실에 들어오란 말을 버터 간장 계란 볶음밥 할 때 하니?,"분, 가홍",C14a,1sp,"의원, 다시 살다",,,진천희,,,,,"@og_bun__mu, @gahong_",https://dongne.co/event/novel04/circles/350158,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
너희는 사랑을 해. 난 받아적을테니.,커피,P11,2sp,화산귀환,,피의 일소청명 쁘띠존 ~부부클리닉 사랑과 전쟁(주의: 진짜전쟁함)~,"청명, 장일소",장일소X청명,"섹슈얼,로맨틱",,소설,@gsjajwhha,https://dongne.co/event/novel04/circles/326052,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
널 사랑할 수 밖에 ,사랑할수밖에,R4a,1sp,화산귀환,,,청명,,,,"일러스트,만화",@LetsLllove,https://dongne.co/event/novel04/circles/350685,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
네 술잔에 독을 탔어,귤뽕,P15,2sp,화산귀환,,피의 일소청명 쁘띠존 ~부부클리닉 사랑과 전쟁(주의: 진짜전쟁함)~,"장일소, 청명",장일소X청명,로맨틱,,"소설,만화",@gyulgyul_1010,https://dongne.co/event/novel04/circles/324339,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
