부스명,대표자,위치,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,링크,행사명,개최일
여미새와 남미새,123,Y7,2sp,프로세카,파이널판타지 ZENO,,토우야 아키토,아오야기 토우야X시노노메 아키토,"섹슈얼,로맨틱",,게임,prisonerLA123,https://dongne.co/event/game05/circles/384050,제5회 오락관,Day2
여우 할배랑 23세 청년,aran,X22a,1sp,NU:카니발,,,"큐야,에이트",큐야X에이트,섹슈얼,,만화,@aawhffu,https://dongne.co/event/game05/circles/378341,제5회 오락관,Day2
역재신작내주세요,토카,V17b,1sp,역전재판,언더테일,,나루호도 류이치,미츠루기 레이지X나루호도 류이치,해당없음,,"만화,일러스트",@TOKA_or_SorT,https://dongne.co/event/game05/circles/386029,제5회 오락관,Day2
역전! 파판의 전설,ssdfg1899,S4a,1sp,젤다의 전설,"역전재판, 파이널판타지",,,,,,,,https://dongne.co/event/game05/circles/421184,제5회 오락관,Day2
영감에게촉,아사네,S8,2sp,파이널판타지14,,,,에메트셀크X아젬,"로맨틱,섹슈얼","브리에스, 라하아테",만화,pinktokifire,https://dongne.co/event/game05/circles/363817,제5회 오락관,Day2
영웅도 아이돌이 될수 있나요?,다혼,U24b,1sp,로드 오브 히어로즈,,,올 캐릭터,,,,공예,,https://dongne.co/event/game05/circles/378519,제5회 오락관,Day2
영원의 바다,"포포토 샐러드, 영원영愛",S17,2sp,파이널판타지14,,,"그라하 티아, 알리제 르베유르, 알피노 르베유르",그라하 티아X테이토 페이블(모험가),"로맨틱,섹슈얼",,"만화,일러스트",@P0PH0T0_14,https://dongne.co/event/game05/circles/367322,제5회 오락관,Day2
예기치않은서버오류가발생했습니다,wo,S23,2sp,"포켓몬, 명일방주, 발더스게이트3",데스티니가디언즈,,,,,,,,https://dongne.co/event/game05/circles/378135,제5회 오락관,Day2
오버포트리스엘리시움2,"지태, 초량",R4a,1sp,오버워치,"팀포트리스, 디스코엘리시움",,"시그마, 스카웃, ?;;",,,,,@horiring2 @choryang0323,https://dongne.co/event/game05/circles/420539,제5회 오락관,Day2
오퍼의 오는 오른쪽의 오,BBSB,V9,2sp,명일방주,,,박사 총웨 실버애쉬 플레임브링어,박사X오퍼레이터,"로맨틱,섹슈얼","모브총웨,박사은재,박사플브","만화,일러스트,소설,기타",@BBSBri_ML,https://dongne.co/event/game05/circles/381262,제5회 오락관,Day2
온누리 불꽃사랑 한마당,콩고기,T2,2sp,더 킹 오브 파이터즈,,격투천왕 '24,"쿠사나기 쿄, 야가미 이오리",쿠사나기 쿄X야가미 이오리,해당없음,게닛츠루갈,만화,@Kong__gogi,https://dongne.co/event/game05/circles/365175,제5회 오락관,Day2
와플대학 ~발더스게이트점~,건삼,R11,2sp,발더스게이트3,,,,,,,기타,@BG3_gun3,https://dongne.co/event/game05/circles/378319,제5회 오락관,Day2
외계크로켓,카레크로켓맨,W18,2sp,위치즈하트,"페르소나3 포터블, 작혼, 칭송받는 자",,,노엘 레빈X클레어 엘포드,해당없음,"료햄, 윌라클레, 시리클레","만화,일러스트",@currycroqman,https://dongne.co/event/game05/circles/362277,제5회 오락관,Day2
용과길티1999,돈8,U10a,1sp,길티기어,"용과같이, 리버스1999",,"길티기어 일부캐릭터, 용과같이 일부캐릭터, 보이저",,,,일러스트,@sacho56,https://dongne.co/event/game05/circles/384009,제5회 오락관,Day2
우당탕탕복수탕탕,구독만이라도하게해주세요,R23,2sp,검은방 ,"회색도시, 베스타, 파이어엠블럼풍화설월",,"하무열, 정은창, 김성식, 휴베르트 … 외 ",,로맨틱,,"소설,일러스트,만화,기타",gudogmanilado,https://dongne.co/event/game05/circles/421765,제5회 오락관,Day2
우리장르 행사장브금 듣게 해주세요 제발,어시,V17a,1sp,슈퍼로봇대전OG 문 드웰러즈,,,액셀,,,,소설,@asi7817,https://dongne.co/event/game05/circles/423109,제5회 오락관,Day2
원더호이의 무서운 저주,"B,^^",Y22,2sp,프로젝트세카이,,,,텐마 츠카사X카미시로 루이,,,"만화,일러스트",,https://dongne.co/event/game05/circles/363620,제5회 오락관,Day2
유혈도사랑으로부터시작되는거아니냐,연어,X7a,1sp, ZENO (마루토쿠키치),노사루  세포신곡 젤다의전설 ,,쿠로,쿠로X아카,로맨틱,사토마야 ,일러스트,@hansiosibSAMbun,https://dongne.co/event/game05/circles/377879,제5회 오락관,Day2
으악너무데이트같아,AZOC,S10a,1sp,FF14,,,,,,,만화,yume_fuchi,https://dongne.co/event/game05/circles/383572,제5회 오락관,Day2
이 아버지는 슬픕니다,아즈,S20b,1sp,포켓몬(5세대),,,"게치스, N",게치스XN,섹슈얼,,"만화,소설",Azmrpo,https://dongne.co/event/game05/circles/380854,제5회 오락관,Day2
이것이 여자친구다!!,"IENN, 예네",W4,2sp,"Fate/Samurai Remnant, 프로젝트 세카이",,,"우시고젠, 유이 쇼세츠, 시라이시 안, 아즈사와 코하네",우시고젠X유이 쇼세츠,"로맨틱,섹슈얼",시라이시 안×아즈사와 코하네,"일러스트,소설","@In_ourtime, @projectyene",https://dongne.co/event/game05/circles/364082,제5회 오락관,Day2
이률리아치즈닭갈비 본점,SUMNI/숨니,U9,2sp,길티기어,,,"올캐릭터, 베놈",자토X베놈,로맨틱,,"만화,일러스트",@SU_MNI,https://dongne.co/event/game05/circles/384011,제5회 오락관,Day2
"있었는데요, 없었습니다",버버,R17b,1sp,"영원한 7일의 도시, FF14, 세포신곡",,,,,,,일러스트,@BB3oe,https://dongne.co/event/game05/circles/377336,제5회 오락관,Day2
자급자족호미질인생,며느리,Y1a,1sp,프로젝트 세카이,,,"시라이시 안, 아오야기 토우야, 아즈사와 코하네, 시노노메 아키토",아오야기 토우야X시라이시 안,섹슈얼,,"만화,일러스트",vbs4p,https://dongne.co/event/game05/circles/380681,제5회 오락관,Day2
잿빛과 푸름,50미라고점매수법,X11,2sp,섬의 궤적,,,,린 슈바르처X크로우 암브러스트,"로맨틱,섹슈얼",,"만화,소설",,https://dongne.co/event/game05/circles/377603,제5회 오락관,Day2
전국살카즈인권위원회,육각형원석,V11b,1sp,명일방주,,,외드레르,외드레르X이네스,"로맨틱,섹슈얼",,"만화,일러스트,기타",@co_co_dayo_,https://dongne.co/event/game05/circles/381378,제5회 오락관,Day2
절찬리 신성오독 중,백,W3,2sp,페이트 그랜드 오더,명일방주,,로마니 아키만,크라이데X에벤홀츠,해당없음,,"일러스트,기타",@ws1r_l,https://dongne.co/event/game05/circles/360568,제5회 오락관,Day2
점점 더 과감해지는 세계통합,Peso,T16b,1sp,파이널판타지 14,발더스 게이트 3,,에메트셀크,빛전X에메트셀크,섹슈얼,,"만화,공예",@pesone,https://dongne.co/event/game05/circles/380022,제5회 오락관,Day2
조상님 죄송합니다,한국인,W8a,1sp,대역전재판,역전재판,,,,,,"만화,일러스트",@goodlookimmj,https://dongne.co/event/game05/circles/377136,제5회 오락관,Day2
종말환상 발더스게이트,꿀쿠,S6,2sp,"파이널판타지 14, 발더스 게이트 3",,,,,로맨틱,,,@H0NEYC00,https://dongne.co/event/game05/circles/381335,제5회 오락관,Day2
주먹질하다보면 키스도 하게 되는 법임,마흐리 ,T1b,1sp,더 킹 오브 파이터즈 (KOF),,격투천왕 '24,쿄 / 이오리,쿠사나기 쿄X야가미 이오리,"로맨틱,섹슈얼",,"만화,일러스트",@jo_jk_ts_gj,https://dongne.co/event/game05/circles/365191,제5회 오락관,Day2
주종의 재액,김커션,X4,2sp,마법사의 약속,페그오,,"176조+오즈+여현자책, 구다마슈+카이키리",,로맨틱,구다마슈,,@CAUTION23943992,https://dongne.co/event/game05/circles/377595,제5회 오락관,Day2
주코프와 코카콜라,율리아 조,S5,2sp,"드래곤에이지, 매스이펙트, 파이널판타지14","발더스게이트3, 사이버펑크2077",,다크어지,,해당없음,,소설,s_croftmanor,https://dongne.co/event/game05/circles/361715,제5회 오락관,Day2
지방재판소에 사랑걸렸네,디귿,W7,2sp,역전재판,,,"나루호도 류이치, 미츠루기 레이지",나루호도X미츠루기,"로맨틱,섹슈얼",,소설,@truepainkillerr,https://dongne.co/event/game05/circles/361988,제5회 오락관,Day2
진티엔리밍,kje1213114,T18,2sp,,,,,,,,공예,,https://dongne.co/event/game05/circles/381824,제5회 오락관,Day2
짱동그라미,yuna,Y18,2sp,프로젝트세카이,,,,아키토X토우야,,안코하 ,,@vbsqs2,https://dongne.co/event/game05/circles/378781,제5회 오락관,Day2
쯔꾸르에 인생 판 부스,아숭김,W17b,1sp,위치즈하트,"이슬비가 내리는 숲, zeno, 네가죽어, 세포신곡 등의 쯔꾸르 게임들",,,,로맨틱,,만화,@sunga_122,https://dongne.co/event/game05/circles/364255,제5회 오락관,Day2
창고이전 재고떨이,크파,R4b,1sp,오버워치,,,,,,,소설,,https://dongne.co/event/game05/circles/379609,제5회 오락관,Day2
창동유치원,뭉냐,Y19,2sp,프로젝트세카이,,,비배스,시노노메 아키토X아오야기 토우야,해당없음,,일러스트,@Mung22ya @5rD8x,https://dongne.co/event/game05/circles/376638,제5회 오락관,Day2
촘퍼,3점,R3a,1sp,보더랜드3,"발더스 게이트3, 오버워치",,,FL4KX제인,로맨틱,할렙x라파엘,게임,@S4MJUM,https://dongne.co/event/game05/circles/381518,제5회 오락관,Day2
총체적난국,촤촤촤,W17a,1sp,페르소나3,"스파이더맨2, 진여신전생5, 콘솔게임 위주",,,,,,일러스트,,https://dongne.co/event/game05/circles/377138,제5회 오락관,Day2
최강 팔라딘,트윅스,R10b,1sp,발더스 게이트 3,,,할신 ,,,,"일러스트,기타",,https://dongne.co/event/game05/circles/424382,제5회 오락관,Day2
카노 아오구 이 세상 최고 도화살,LAKI,W22b,1sp,세포신곡,,,카노 아오구,,,,"만화,일러스트",@laki_1920x1080,https://dongne.co/event/game05/circles/381754,제5회 오락관,Day2
카페오레,허브,X19,2sp,,,,,,,,,@hb_rosemary,https://dongne.co/event/game05/circles/363726,제5회 오락관,Day2
커피맛 팬케이크,L,U10b,1sp,,"프로젝트 세카이, 창작",,,아오야기 토우야X시노노메 아키토,,,만화,erueru77,https://dongne.co/event/game05/circles/375886,제5회 오락관,Day2
코랄 느낌을 줌,개피,W6,2sp,아머드코어6,페이트그랜드오더(페그오),,"621, 이구아수, 올캐러",621X이구아수,"로맨틱,섹슈얼",,"만화,기타",L0V3_DISAST3R,https://dongne.co/event/game05/circles/380200,제5회 오락관,Day2
"콘솔로마카롱김찌를끓이라니, 무리무리! ~무리가아니었다?!~",샴,W14a,1sp,"페르소나 시리즈, 별의 커비","파이어엠블렘 풍화설월,젤다의 전설",,,아라가키 신지로X페르소나3 여주인공,로맨틱,"링젤, 논컾",일러스트,@siam_dream55,https://dongne.co/event/game05/circles/424889,제5회 오락관,Day2
쿠뽀뽀쿠뽀,구마린,S14,2sp,파이널 판타지14,무기미도,,,,,,,@Coumarinnn,https://dongne.co/event/game05/circles/377191,제5회 오락관,Day2
쿨피스도 엘피스다,낙만,S9,2sp,파이널판타지14,"FF디시디아,FF16",,,,,,,,https://dongne.co/event/game05/circles/379730,제5회 오락관,Day2
클리어까지앞으로,미께임,X22b,1sp,,,,,,,,,megamemeplay,https://dongne.co/event/game05/circles/379029,제5회 오락관,Day2
탈주는 할복,모드,V24b,1sp,"박앵귀, 페이트 그랜드 오더","페르소나3, 파이어 엠블렘 풍화설월",,신선조,,해당없음,,일러스트,@MoD5568,https://dongne.co/event/game05/circles/361396,제5회 오락관,Day2
티하우스,아렌티,S10b,1sp,FF14,"프로세카, 명일방주, 아이나나",,"메테이온, 메느피나",,,,"공예,일러스트",@TEA_FOP,https://dongne.co/event/game05/circles/375093,제5회 오락관,Day2
파괴장터,무교,U21b,1sp,파이어엠블렘 풍화설월,원신,,"페르디난트,휴베르트",페르디난트X휴베르트,로맨틱,카베x알하이탐,만화,@moogyoza,https://dongne.co/event/game05/circles/376819,제5회 오락관,Day2
파오파오카페 디페스타 팝업스토어,하루,T6,2sp,킹오브파이터즈,아랑전설,격투천왕 '24,"김갑환, 테리보가드, 야마자키류지",테리보가드X김갑환,"로맨틱,섹슈얼",야마자키류지X김갑환,"소설,기타",@Haru_2430,https://dongne.co/event/game05/circles/364523,제5회 오락관,Day2
페르마타,가현,S11a,1sp,파이널판타지14,창작,,그라하 티아,,,,"일러스트,기타",@mattang0915,https://dongne.co/event/game05/circles/376065,제5회 오락관,Day2
페어리국밥,뤨,V23a,1sp,페이트 그랜드 오더,,,"아르토리아 캐스터, 오베론 보티건",오베론X아르토리아 캐스터,로맨틱,,"만화,일러스트,소설",,https://dongne.co/event/game05/circles/377185,제5회 오락관,Day2
펫체뱜도,김체리,R18,2sp,"마비노기, 발더스 게이트3, 리틀 나이트메어",,,,,,,"일러스트,소설,기타",@KMCHRR_L,https://dongne.co/event/game05/circles/376794,제5회 오락관,Day2
포드라 대사관,미상,U21a,1sp,파이어엠블렘 풍화설월,"카모카테(관을 가진 신의 손), 프로젝트 세카이",,"바일, 금사슴 올캐러",페르디난트X휴베르트,"로맨틱,섹슈얼",로렌마리,"소설,일러스트",@hoji_888,https://dongne.co/event/game05/circles/424703,제5회 오락관,Day2
포리포리칩,Kiwiiii,X14a,1sp,,,,,,,,,,https://dongne.co/event/game05/circles/380117,제5회 오락관,Day2
프로젝트 스플랫우미월드의 세카이 feat.하츠네 미쿠,"비밥, 리타",Y5,2sp,"프로젝트 세카이, 스플래툰",,,"비비배스, 문어, 오징어",아오야기 토우야X아즈사와 코하네,,,"일러스트,소설","@Vivim_bab_squad, @3woomy3",https://dongne.co/event/game05/circles/365301,제5회 오락관,Day2
하늘에서 정의가 으아악,메이,R3b,1sp,오버워치,,,,,"로맨틱,섹슈얼","한조 디바, 메이 리퍼, 위도우 트레이서","일러스트,만화",,https://dongne.co/event/game05/circles/378181,제5회 오락관,Day2
하지만 빨랐죠!,그로제,T21,2sp,소닉 더 헤지혹 시리즈,,,,,,,"소설,기타",_0723_1204,https://dongne.co/event/game05/circles/360636,제5회 오락관,Day2
한계뒷산점,곰곰,Y15,2sp,프로젝트 세카이,,,"아오야기 토우야, 시노노메 아키토",아오야기 토우야X시노노메 아키토,"로맨틱,섹슈얼","토우아키, 루이츠카",만화,,https://dongne.co/event/game05/circles/367018,제5회 오락관,Day2
한정서번트는 엄청난것을 훔쳐갔습니다,무많,V21b,1sp,Fate/Grand Order,,,,,,,"만화,일러스트",pistilandstigma,https://dongne.co/event/game05/circles/364975,제5회 오락관,Day2
핫도그가판대,구구,T20a,1sp,소닉,,,,,,,,,https://dongne.co/event/game05/circles/379359,제5회 오락관,Day2
해달샵,시크루,U7,4sp,원신,,,,,,,,Sunmoon_shop16,https://dongne.co/event/game05/circles/379928,제5회 오락관,Day2
해외산 부대찌개,Cooga,X10a,1sp,"록맨, 제5인격","인디 콘솔게임, 하이큐",,,,,,"만화,일러스트",@Cooga_01,https://dongne.co/event/game05/circles/376478,제5회 오락관,Day2
햄무라비 법전,민아,T15b,1sp,엘든 링,,,백면 바레,빛바랜 자X백면 바레,"로맨틱,섹슈얼",,,_als_dk,https://dongne.co/event/game05/circles/379016,제5회 오락관,Day2
햄법사의 약속,포,X3a,1sp,마법사의 약속(마호야쿠),앙상블 스타즈!!/ 아이돌리쉬 세븐(아이나나),,올캐러,,,,,@p0maho,https://dongne.co/event/game05/circles/379213,제5회 오락관,Day2
햇살이 강해졌다!,룬츠,T5b,1sp,더 킹 오브 파이터즈 XV,이나즈마 일레븐2: 위협의 침략자,격투천왕 '24,"실비 폴라폴라, 앙헬, 쿠크리, 미야사카 료, 레제",,,,"만화,일러스트",@Runtz_,https://dongne.co/event/game05/circles/365738,제5회 오락관,Day2
행복한 오지,月火,X14b,1sp,원신,,,"벤티, 방랑자, 카에데하라카즈하, 소, 시카노인 헤이조",,,,일러스트,@platina_1117,https://dongne.co/event/game05/circles/376960,제5회 오락관,Day2
행복함!,당구,R10a,1sp,발더스 게이트3,파판14,,아스타리온,,,,만화,,https://dongne.co/event/game05/circles/380057,제5회 오락관,Day2
허니버터 흑당 마라탕집,칸조,U23,2sp,파이어 엠블렘 풍화설월,아이돌 마스터 sideM,,,,,,,,https://dongne.co/event/game05/circles/378120,제5회 오락관,Day2
허얼~재판장이 난장판이네,렘감,W10,2sp,역전재판 시리즈,,,,,,,"만화,일러스트",@galar_1JJANG,https://dongne.co/event/game05/circles/420154,제5회 오락관,Day2
현야로식당,hyuna,X2b,1sp,마법사의 약속 (마호야쿠),,,"네로, 브래들리",네로X브래들리,"로맨틱,섹슈얼",,"일러스트,만화",hyunyaro,https://dongne.co/event/game05/circles/420177,제5회 오락관,Day2
화톳불과 귀불의 에어리어 ,짱비,T16a,1sp,프롬소프트웨어,데스티니 가디언즈,,all,,로맨틱,,"일러스트,만화",@Jang8samo,https://dongne.co/event/game05/circles/383417,제5회 오락관,Day2
황혼깃든 하이랄의 신성둥지,HYUN,W21,2sp,사이퍼즈,"젤다의 전설, 할로우 나이트, 길티기어",,,,,,일러스트,@R3DZ3ST,https://dongne.co/event/game05/circles/380521,제5회 오락관,Day2
힘들지않아 거친페놀속 뛰어든건 나니까 암오께,김리타,W13a,1sp,페르소나 5  로열,대역전재판,,아마미야 렌,아케치 고로X아마미야 렌,"로맨틱,섹슈얼","아소류,미츠나루",,@lita_persona,https://dongne.co/event/game05/circles/382819,제5회 오락관,Day2
