부스명,대표자,위치,위치(열),위치(번호),반부스,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,링크,행사명,개최일
일단 잡아두면 미래의 내가 뭐라도 내겠지 부스,참치,M-08,M,08,,2sp,콜 오브 듀티,,Call of Duty :: 10월 디페 쁘띠존,,고스트X소프,로맨틱,,,Ariel0537,https://dongne.co/events/df2610/circles/171559,제35회 디. 페스타(토),Day1
신의 기사여도 출근을 해야 하는구나,다루,P-30,P,30,,2sp,괴담에 떨어져도 출근을 해야 하는구나,가즈나이트,,,김솔음X백사헌,"섹슈얼,로맨틱",리오바이칼,,@coba4551_gsgw,https://dongne.co/events/df2610/circles/172839,제35회 디. 페스타(토),Day1
좁은 괴담으로 들어가라,로맨,R-03,R,03,,2sp,괴담에 떨어져도 출근을 해야 하는구나,마차살,,,,,,,@Roman_jagi ,https://dongne.co/events/df2610/circles/172666,제35회 디. 페스타(토),Day1
내가 후회할지 청명이가 후회할지,빤도,U-11a,U,11,a,1sp,화산귀환,,,청명,,로맨틱,,"일러스트,기타",hwaP0,https://dongne.co/events/df2610/circles/172153,제35회 디. 페스타(토),Day1
아아 미안하다 지금부터 런던으로 가야 한다,달안개,I-02,I,02,,2sp,대역전재판,,,"아소기 카즈마,바로크 반직스",아소기 카즈마X바로크 반직스,"로맨틱,섹슈얼",,소설,@Dalfog_,https://dongne.co/events/df2610/circles/172448,제35회 디. 페스타(토),Day1
전통 순애국밥 아바시리점,김서림,C-09b,C,09,b,1sp,골든카무이,슬램덩크,,,,,,만화,@far_from_refuge,https://dongne.co/events/df2610/circles/172269,제35회 디. 페스타(토),Day1
아빠 눈치챙겨;;,"종이, 왁ON",G-28,G,28,,2sp,스파이패밀리,,스파패 쁘띠존 - MISSION: 오퍼레이션 <쁘띠존>을 완수하라 2,스파이패밀리,로이드포저X요르포저,로맨틱,,만화,"paper_28, wak_on_spy",https://dongne.co/events/df2610/circles/172434,제35회 디. 페스타(토),Day1
전혀 트윙클하고 있지 않아..,계촌,I-24a,I,24,a,1sp,우마무스메,,,,정글포켓X후지키세키,로맨틱,,만화,,https://dongne.co/events/df2610/circles/172774,제35회 디. 페스타(토),Day1
괴수 토벌하다가 괴담 마주침,빵,H-02a,H,02,a,1sp,괴수8호,괴담에 떨어져도 출근을 해야 하는구나,,,,,,기타,@bread_k8,https://dongne.co/events/df2610/circles/172289,제35회 디. 페스타(토),Day1
그럼 유키모모는 사람들 유키모모 봐야지,웅냔냐,L-23a,L,23,a,1sp,아이돌리쉬 세븐,,,유키모모,유키X모모,"섹슈얼,로맨틱",,"만화,소설,기타",@nininini1100 ,https://dongne.co/events/df2610/circles/172367,제35회 디. 페스타(토),Day1
우리 최강이랬잖아,"KaNn, DAY",E-18,E,18,,2sp,주술회전,,,"고죠 사토루,게토 스구루",고죠사토루X게토스구루,로맨틱,,,All_in_day,https://dongne.co/events/df2610/circles/171623,제35회 디. 페스타(토),Day1
분노! 우울··· 배신감!!,패트와매트,R-27b,R,27,b,1sp,괴담에 떨어져도 출근을 해야 하는구나,"젤다의 전설,은혼,어바등",,,,,,일러스트,@gigigoeg,https://dongne.co/events/df2610/circles/171463,제35회 디. 페스타(토),Day1
록키/밤식,"록키, 밤식","O-07, O-28",O,07,,4sp,"괴담에 떨어져도 출근을 해야 하는구나,변호됨",,,,강민재X차주한,,,,,https://dongne.co/events/df2610/circles/173186,제35회 디. 페스타(토),Day1
ㄵㄵㄵ,전단지,F-08,F,08,,2sp,,,,,,,,,,https://dongne.co/events/df2610/circles/173262,제35회 디. 페스타(토),Day1
개말코,빡빡,S-25,S,25,,2sp,,,당보청명 쁘띠존 : 깊디깊은 어둠 속에서 매화의 향은 더 깊어지는 법,,당보X청명,,,만화,@bakbak__2,https://dongne.co/events/df2610/circles/171999,제35회 디. 페스타(토),Day1
까막북,유진,D-06,D,06,,2sp,,,,,,,,,,https://dongne.co/events/df2610/circles/173844,제35회 디. 페스타(토),Day1
나쭈배,나모쿠,E-04,E,04,,2sp,"앙상블 스타즈,오리지널(1차)",세포신곡,,,,,,일러스트,,https://dongne.co/events/df2610/circles/171687,제35회 디. 페스타(토),Day1
냐냐냥,크오,O-08,O,08,,2sp,괴담에 떨어져도 출근을 해야 하는구나,,,,,,,,,https://dongne.co/events/df2610/circles/173492,제35회 디. 페스타(토),Day1
냠냐미,루,A-15,A,15,,2sp,은혼,,,,,,,,@ruuuu_ho,https://dongne.co/events/df2610/circles/172197,제35회 디. 페스타(토),Day1
당가밥,밥,T-09,T,09,,2sp,화산귀환,,당보청명 쁘띠존 : 깊디깊은 어둠 속에서 매화의 향은 더 깊어지는 법,"당보,청명",당보X청명,로맨틱,,소설,@xxangzon,https://dongne.co/events/df2610/circles/172824,제35회 디. 페스타(토),Day1
당덕기,마감노예,L-13,L,13,,2sp,"리버스: 1999,LOL","라이엇 게임즈,할로우나이트,괴담에 떨어져도 출근을 해야 하는구나,스플래툰3,별의 커비,파이널판타지14",,,,,,"일러스트,기타",,https://dongne.co/events/df2610/circles/171923,제35회 디. 페스타(토),Day1
도원정,"선도, 향",V-07b,V,07,b,1sp,"만달로리안,진혼기",,,"딘자린,그로구,자하,설영",,"로맨틱,해당없음",,"공예,기타,사진","@seondo1309, @chdh1301",https://dongne.co/events/df2610/circles/171652,제35회 디. 페스타(토),Day1
듀듀듀,나격,"Q-07, Q-28",Q,07,,4sp,괴담에 떨어져도 출근을 해야 하는구나,"이세계 착각 헌터(이착헌),전지적 독자 시점,화산귀환",,,,,,,@fallin_nagyuk,https://dongne.co/events/df2610/circles/173342,제35회 디. 페스타(토),Day1
리필집,"리, 선필",V-01a,V,01,a,1sp,원신,,,,로엔X바르카,로맨틱,,,,https://dongne.co/events/df2610/circles/173613,제35회 디. 페스타(토),Day1
매브릭,단아,D-02a,D,02,a,1sp,,,,,,,,일러스트,@__maverick_life  ,https://dongne.co/events/df2610/circles/172622,제35회 디. 페스타(토),Day1
메밀밭,밀123,Q-22,Q,22,,2sp,괴담에 떨어져도 출근을 해야 하는구나,플레이브,괴담출근 쁘띠존 : 룩키마트에 어서오세요!,,,,,일러스트,@momil0801,https://dongne.co/events/df2610/circles/171554,제35회 디. 페스타(토),Day1
물음표,?,R-12,R,12,,2sp,괴담에 떨어져도 출근을 해야 하는구나,,,,,,,,,https://dongne.co/events/df2610/circles/172428,제35회 디. 페스타(토),Day1
밀키트,hi1zzZ,S-22,S,22,,2sp,괴담에 떨어져도 출근을 해야 하는구나,애니 웹소,,,,,,,hi1zzZ,https://dongne.co/events/df2610/circles/172439,제35회 디. 페스타(토),Day1
별가루,별빛,G-15a,G,15,a,1sp,명탐정 코난,은혼,,,마츠다 진페이X하기와라 켄지,"로맨틱,섹슈얼",타카스기 신스케x카츠라 코타로 ,소설,@Milkyway_U,https://dongne.co/events/df2610/circles/171629,제35회 디. 페스타(토),Day1
새문서,정연,K-14,K,14,,2sp,명일방주,,,,,,,,@jung9401,https://dongne.co/events/df2610/circles/173351,제35회 디. 페스타(토),Day1
소요당,소요,F-30,F,30,,2sp,,,,,,,,"일러스트,공예,기타",@soyodang_works,https://dongne.co/events/df2610/circles/171371,제35회 디. 페스타(토),Day1
손부림,라야,A-04,A,04,,2sp,태팅레이스,,,,,,,,@sonbulim,https://dongne.co/events/df2610/circles/171879,제35회 디. 페스타(토),Day1
순무밭,chii,C-11b,C,11,b,1sp,"지. -지구의 운동에 대하여,지운대,지구의 운동에 대하여",,,"오크지,바데니",오크지X바데니,로맨틱,,,@chiiqwe,https://dongne.co/events/df2610/circles/171685,제35회 디. 페스타(토),Day1
아멜로,공쥬,C-31,C,31,,2sp,탑로더,키링,,,,,,,amello_art,https://dongne.co/events/df2610/circles/171954,제35회 디. 페스타(토),Day1
아지트,Azt,G-11,G,11,,2sp,닌자보이 란타로,고깔모자의 아틀리에,,,,,,"만화,일러스트,영상,조형",,https://dongne.co/events/df2610/circles/172659,제35회 디. 페스타(토),Day1
양기존,염,R-34b,R,34,b,1sp,괴담에 떨어져도 출근을 해야 하는구나,,,<괴담에 떨어져도 출근을 해야 하는구나> 작 중 캐릭터,,,,일러스트,@YUM_606,https://dongne.co/events/df2610/circles/173155,제35회 디. 페스타(토),Day1
열정부,소라,F-28b,F,28,b,1sp,"오리지널(1차),붕괴: 스타레일,프로젝트 세카이 컬러풀 스테이지! feat.하츠네 미쿠",,,,,,,,@kaistpassion,https://dongne.co/events/df2610/circles/173166,제35회 디. 페스타(토),Day1
우엥잉,민/밍,S-33a,S,33,a,1sp,진혼기,,,자하 설영,,,,,,https://dongne.co/events/df2610/circles/172050,제35회 디. 페스타(토),Day1
유브티,소이류,T-22a,T,22,a,1sp,니지산지,,,니지산지 라이버,,해당없음,,,@dbfan_slwl,https://dongne.co/events/df2610/circles/172171,제35회 디. 페스타(토),Day1
음기존,염,R-01,R,01,,2sp,괴담에 떨어져도 출근을 해야 하는구나,,,<괴담에 떨어져도 출근을 해야 하는구나> 작 중 캐릭터,,,,일러스트,@YUM_606,https://dongne.co/events/df2610/circles/173420,제35회 디. 페스타(토),Day1
일공일,얀,E-08,E,08,,2sp,,,,,,,,,,https://dongne.co/events/df2610/circles/171420,제35회 디. 페스타(토),Day1
일이공,얀,V-30a,V,30,a,1sp,,,,,,,,,,https://dongne.co/events/df2610/circles/171419,제35회 디. 페스타(토),Day1
작두탐,하레,P-21b,P,21,b,1sp,괴담에 떨어져도 출근을 해야 하는구나,,,"최 요원,김솔음,이성해",최 요원X김솔음,로맨틱,,만화,@ha_ra_ra_ra_,https://dongne.co/events/df2610/circles/172479,제35회 디. 페스타(토),Day1
재판소,ㅁh국no,I-21,I,21,,2sp,종원의 뷔르슈,,,"시안 브로피워즈,세레스",시안 브로피워즈X세레스,"로맨틱,섹슈얼",오오유즈,"만화,소설",@tkanfkdlfjqm,https://dongne.co/events/df2610/circles/171470,제35회 디. 페스타(토),Day1
초가네,호시,S-34,S,34,,2sp,진혼기,,,,,,,,,https://dongne.co/events/df2610/circles/171724,제35회 디. 페스타(토),Day1
춘앤개,우산,E-28,E,28,,2sp,히스토리에,,,,,,,"만화,일러스트,기타",wusangeu,https://dongne.co/events/df2610/circles/172032,제35회 디. 페스타(토),Day1
취조실,도둑놈,F-19a,F,19,a,1sp,명탐정 코난,,,"후루야 레이,카자미 유우야",후루야 레이X카자미 유우야,로맨틱,치하아사,"만화,소설",@DODOOK,https://dongne.co/events/df2610/circles/173316,제35회 디. 페스타(토),Day1
쿠로냥,쿠로냥,U-33b,U,33,b,1sp,플레이브,,,"플레이브,플레이브 은호 밤비",,,,"기타,일러스트",@kuroiro_o,https://dongne.co/events/df2610/circles/172537,제35회 디. 페스타(토),Day1
털찐이,털찐이,B-06,B,06,,2sp,,,,바람분댕,,,,,tulzzini,https://dongne.co/events/df2610/circles/172489,제35회 디. 페스타(토),Day1
포죠들,미슐랭 사냥꾼,K-24,K,24,,2sp,히프노시스마이크,,,"아메무라 라무다,유메노 겐타로,아리스가와 다이스",,,,일러스트,Oh_delicious02,https://dongne.co/events/df2610/circles/172730,제35회 디. 페스타(토),Day1
풋사과,댑싸리,B-22b,B,22,b,1sp,정킷뱅크,,,,,,,만화,unripe_gg,https://dongne.co/events/df2610/circles/173333,제35회 디. 페스타(토),Day1
한입점,dosa,U-03a,U,03,a,1sp,"니지산지,메챠츠에",,,,,,,"만화,일러스트",,https://dongne.co/events/df2610/circles/171543,제35회 디. 페스타(토),Day1
호도햇,HODO,E-07a,E,07,a,1sp,,,,,,,,,,https://dongne.co/events/df2610/circles/172194,제35회 디. 페스타(토),Day1
흐느적,룽,Q-34,Q,34,,2sp,괴담에 떨어져도 출근을 해야 하는구나,,,,,,,,,https://dongne.co/events/df2610/circles/171426,제35회 디. 페스타(토),Day1
히라미,히라미,P-24a,P,24,a,1sp,괴담에 떨어져도 출근을 해야 하는구나,,,김솔음,,,,일러스트,@hirami04,https://dongne.co/events/df2610/circles/171535,제35회 디. 페스타(토),Day1
마메쿤 !,mame,U-03b,U,03,b,1sp,페르소나 시리즈,,,"페르소나5 주인공,페르소나5 유스케",아마미야 렌(주인공)X키타가와 유스케,,,,@mame__kunn,https://dongne.co/events/df2610/circles/172036,제35회 디. 페스타(토),Day1
그렇게 된 듯?,꾸,J-09b,J,09,b,1sp,블리치,,"블리치 쁘띠존 - 어서와라, 나의 블리치 쁘띠존에",x,,,,소설,@k_kuk_kuri,https://dongne.co/events/df2610/circles/172293,제35회 디. 페스타(토),Day1
드림이 한 아름 피었습니다,르나,R-16b,R,16,b,1sp,괴담에 떨어져도 출근을 해야 하는구나,"괴담출근 등,화산귀환(위탁)",,"<괴담에 떨어져도 출근을 해야 하는구나> 작 중 캐릭터,화산귀환 캐릭터",,,,소설,@rna_dream_,https://dongne.co/events/df2610/circles/173551,제35회 디. 페스타(토),Day1
코코넛 속 고먕이,Ar.in,V-27,V,27,,2sp,스타트렉,,,,,,,"공예,만화",,https://dongne.co/events/df2610/circles/171439,제35회 디. 페스타(토),Day1
나에게 뭘 먹인거지,H,T-02,T,02,,2sp,마법명가 차남으로 살아남는 법,,,레오 루카스 엘리아스 나르케,,로맨틱,,"일러스트,기타",,https://dongne.co/events/df2610/circles/172624,제35회 디. 페스타(토),Day1
싫어요 난 콜옵남도 이렇게 그릴꺼야,H,M-13,M,13,,2sp,,,Call of Duty :: 10월 디페 쁘띠존,"고스트,호랑이,닉토,쾨니히,크루거",,,,일러스트,,https://dongne.co/events/df2610/circles/171672,제35회 디. 페스타(토),Day1
돌멩이 박사,OIOO,B-25,B,25,,2sp,닥터스톤,가비지타임,,센쿠 / 겐 / 스탠 / 제노 / 류스이,센쿠X겐,,스탠제노,,@_Dr_0100,https://dongne.co/events/df2610/circles/171618,제35회 디. 페스타(토),Day1
무리한 덕질,무리,S-03,S,03,,2sp,데못죽,,,신재현,,"로맨틱,섹슈얼",,소설,,https://dongne.co/events/df2610/circles/171860,제35회 디. 페스타(토),Day1
부부의 시간,광인,G-30b,G,30,b,1sp,스파이패밀리,,스파패 쁘띠존 - MISSION: 오퍼레이션 <쁘띠존>을 완수하라 2,,로이드X요르,"로맨틱,섹슈얼",,,@mad_trapped,https://dongne.co/events/df2610/circles/171507,제35회 디. 페스타(토),Day1
사고의 개찬,폭스,B-07a,B,07,a,1sp,"고전 미소녀 장르,사카모토데이즈",,,,,,,"일러스트,기타",@foxda25,https://dongne.co/events/df2610/circles/173461,제35회 디. 페스타(토),Day1
아델의 화랑,아델,C-02b,C,02,b,1sp,"창작,데뷔 못 하면 죽는 병 걸림,PLAVE (아이돌)",,,,,,,공예,@shop_adele07,https://dongne.co/events/df2610/circles/173559,제35회 디. 페스타(토),Day1
어허이 부스,부리또,F-29,F,29,,2sp,오리지널,,,,,,,일러스트,@,https://dongne.co/events/df2610/circles/171768,제35회 디. 페스타(토),Day1
와인에 치즈,"우설, 서하",I-04,I,04,,2sp,기동전사건담 지쿠악스,,,샤리아 불,,"섹슈얼,로맨틱","이그샤리, 샤아샤리","소설,만화","@_ussul_gqx, @viridian47",https://dongne.co/events/df2610/circles/171557,제35회 디. 페스타(토),Day1
집으로 가자,비올란테,T-21b,T,21,b,1sp,어바등,공회주 문송안함 블랙배저,,,,로맨틱,"해량무현, 멜키레이, 세르시온",소설,,https://dongne.co/events/df2610/circles/171552,제35회 디. 페스타(토),Day1
콜오브 짬밥,임시,M-07,M,07,,2sp,콜 오브 듀티,,Call of Duty :: 10월 디페 쁘띠존,올캐릭터,,,,,,https://dongne.co/events/df2610/circles/180112,제35회 디. 페스타(토),Day1
서클명 바꿀 수 있으니까 아무렇게나,Z,J-01a,J,01,a,1sp,"앙상블 스타즈,앙상블 스타즈!! Music,도리벤,도쿄리벤져스,도쿄리벤저스",,,,,,,,,https://dongne.co/events/df2610/circles/173360,제35회 디. 페스타(토),Day1
부스가 네게 간다,,R-08,R,08,,2sp,괴담에 떨어져도 출근을 해야 하는구나,,,,,,,"일러스트,만화,소설",,https://dongne.co/events/df2610/circles/172371,제35회 디. 페스타(토),Day1
왹개가 왹개 좋아,하제,V-21a,V,21,a,1sp,이세계 착각 헌터,,기려하성 쁘띠존,"김기려,정하성",,로맨틱,,소설,@bijulyuotakuda,https://dongne.co/events/df2610/circles/171963,제35회 디. 페스타(토),Day1
잡덕의 덕질 로그,제하,R-24,R,24,,2sp,괴담에 떨어져도 출근을 해야 하는구나,"에이스테,주술회전,체인소맨",,,,,,,exxovery,https://dongne.co/events/df2610/circles/172250,제35회 디. 페스타(토),Day1
털밭에 내린 윤슬,해현,H-10,H,10,,2sp,원피스,귀멸의 칼날,,몽키.D.가프,,"로맨틱,섹슈얼,해당없음",논커플 올캐릭,"만화,공예,일러스트",@Law_S2__,https://dongne.co/events/df2610/circles/171386,제35회 디. 페스타(토),Day1
스카치 우측 보행 공장 출장판,혼자놀아영원히,G-12b,G,12,b,1sp,명탐정 코난,,,,후루야 레이X모로후시 히로미츠,,타카히로,만화,@7i5dthumnrs,https://dongne.co/events/df2610/circles/172170,제35회 디. 페스타(토),Day1
지구는 계속 돌고 사랑도 계속 돈다,이단숭배자,C-11a,C,11,a,1sp,지구의 운동에 대하여,,,,,,,만화,@orbcrazy_,https://dongne.co/events/df2610/circles/172277,제35회 디. 페스타(토),Day1
외계인 취급 전문점,플밈,Q-30a,Q,30,a,1sp,괴담에 떨어져도 출근을 해야 하는구나,,,"김솔음,이자헌,은하제,박민성",김솔음X이자헌,"로맨틱,섹슈얼,해당없음",,만화,@P1_P2_P3_P4,https://dongne.co/events/df2610/circles/171778,제35회 디. 페스타(토),Day1
포틴의 굿즈 팩토리,포틴,D-12,D,12,,2sp,"헬루바보스,해즈빈호텔,할로우나이트,실크송","앰피비아,스티븐 유니버스,아울하우스,피오나와 케이크",,,,,,기타,@P_goods_factory,https://dongne.co/events/df2610/circles/171830,제35회 디. 페스타(토),Day1
강아지 강씨 허스키 허씨,표목,S-19,S,19,,2sp,변호됨,붕괴: 스타레일,,차주한,강민재X차주한,"로맨틱,섹슈얼","진우민우, 파이낙사, 마데카스","일러스트,소설,공예",,https://dongne.co/events/df2610/circles/171828,제35회 디. 페스타(토),Day1
무해와 몽달 그리고 매실,무해,A-11,A,11,,2sp,포켓몬스터,"아따맘마,스킵과로퍼,테일즈런너",,,,,,일러스트,"@muhae_muhae, @monglevxv, @maesil_leaf",https://dongne.co/events/df2610/circles/172177,제35회 디. 페스타(토),Day1
자기의 밥은 스스로 하자,하래,G-23b,G,23,b,1sp,닌타마 란타로 (닌자보이 란타로),,,"나카자이케 쵸지,나나마츠 코헤이타,후와 라이조,하치야 사부로",,,,만화,@maracrab3,https://dongne.co/events/df2610/circles/172399,제35회 디. 페스타(토),Day1
