링크,부스명,대표자,위치,위치(열),위치(번호),반부스,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,행사명,개최일,팔로워수,미확보수
https://dongne.co/events/df2607/circles/168370,                                                                                                                                                                                               ONLY GOGE,사뿐,L-02,L,02,,2sp,주술회전,,,"고죠 사토루,게토 스구루",고죠 사토루X게토 스구루,"로맨틱,섹슈얼",,만화,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/167792,P들의 부스,소비,G-11,G,11,,2sp,없음,없음,,,,,,공예,SOBI_J01,제34회 디. 페스타(토),Day1,12,0
https://dongne.co/events/df2607/circles/166677,Peachplumpear,부머기,S-23a,S,23,a,1sp,,,,,,,,,guineapig_papa,제34회 디. 페스타(토),Day1,9183,0
https://dongne.co/events/df2607/circles/167003,Plus+ Ultra,꺼리,J-09a,J,09,a,1sp,명탐정 코난,,2026 아카아무 쁘띠존: 10VE 10OP,"아카이 슈이치,아무로 토오루",아카이 슈이치X아무로 토오루,"로맨틱,섹슈얼",,"소설,만화",livingkkury,제34회 디. 페스타(토),Day1,1510,0
https://dongne.co/events/df2607/circles/169082,Puddinty MeroMero Beam,베리,B-15b,B,15,b,1sp,히프노시스마이크,,히프노시스 마이크 쁘띠존,"츠츠지모리 로쇼,누루데 사사라",츠츠지모리 로쇼X누루데 사사라,로맨틱,,"만화,기타",,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/167189,[Qterw-E-동인러들의 잔치],"Yoon, 까미","S-16, S-17",S,16,,4sp,"괴담에 떨어져도 출근을 해야 하는구나,데뷔 못 하면 죽는 병 걸림",X,,"김솔음/ J3 / 백일몽 주식회사 캐릭터/ 재난관리국 캐릭터,박문대 선아현",박문대X선아현,로맨틱,,"만화,일러스트","0yo_on0, kingkami1",제34회 디. 페스타(토),Day1,20989,0
https://dongne.co/events/df2607/circles/166672,SEA QUEST,사구리,V-07a,V,07,a,1sp,골든카무이,,,전캐릭.,,,,일러스트,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/166825,SHOCK!#,Syunn,D-08a,D,08,a,1sp,도검난무,,,,쇼쿠다이키리 미츠타다X헤시키리 하세베,,,일러스트,lady_may_ladys,제34회 디. 페스타(토),Day1,907,0
https://dongne.co/events/df2607/circles/167762,Sidework,"도담 ,초코보, 노루궁뎅이",P-10,P,10,,2sp,괴담에 떨어져도 출근을 해야 하는구나,,,,,"로맨틱,섹슈얼,해당없음",,,"Dodaam_, Scottish_Fold12, noru_axxpolice",제34회 디. 페스타(토),Day1,55932,0
https://dongne.co/events/df2607/circles/166815,SNBR,시나브로,S-19a,S,19,a,1sp,마법사의약속,월야환담,,,,,,,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/167868,space cowboy,,D-14a,D,14,a,1sp,트라이건,,,"리비오,라즐로",리비오X라즐로,해당없음,,"만화,기타",,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/167251,Sugarbox,각설,C-15a,C,15,a,1sp,히프노시스마이크,,히프노시스 마이크 쁘띠존,야마다 이치로,야마다 이치로X아오히츠기 사마토키,섹슈얼,,만화,Mcmtcmc,제34회 디. 페스타(토),Day1,7473,0
https://dongne.co/events/df2607/circles/166657,sweet doing nothing,HD,K-05,K,05,,2sp,귀멸의 칼날,"슬램덩크,주술회전",,"토미오카 기유,카마도 탄지로",토미오카 기유X카마도 탄지로,"로맨틱,로맨틱",대만태섭,"만화,소설",,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/166664,TTT,TOR,S-20,S,20,,2sp,,,,,,,,"만화,기타",softyor_tor,제34회 디. 페스타(토),Day1,29200,0
https://dongne.co/events/df2607/circles/168248,Two rabbits&자몽공방,Rabbits,G-18,G,18,,2sp,,,,,,,,공예,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/168210,잡탕찌개 ver2.,이샤,T-24,T,24,,2sp,"룬의아이들,내가 키운 S급들,파이널 판타지 7","카드캡터 사쿠라,이누야샤,센과치히로의 행방불명",,"보리스 진네만,유에,셋쇼마루,제로스,하쿠,성현제,피스,한유진,세피로스,클라우드",,,,"만화,일러스트",MandHeesha,제34회 디. 페스타(토),Day1,15,0
https://dongne.co/events/df2607/circles/168980,사기업을 믿기 vs 공공기관을 믿기,해백,O-17,O,17,,2sp,괴담에 떨어져도 출근을 해야 하는구나,,,<괴담에 떨어져도 출근을 해야 하는구나> 작 중 캐릭터,류재관X김솔음,"로맨틱,로맨틱",,"만화,일러스트",hundredsof_,제34회 디. 페스타(토),Day1,163,0
https://dongne.co/events/df2607/circles/168289,무스메vs머스마 3,ㅁㅁ,E-21a,E,21,a,1sp,앙상블 스타즈,우마무스메,,,,,,만화,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/167870,VWxyz,북,D-14b,D,14,b,1sp,트라이건,,,,밧슈X울프우드,,,,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/166904,warm&happy,므옹,H-22,H,22,,2sp,,아이돌리쉬 세븐,,,,,,,mong6681,제34회 디. 페스타(토),Day1,4363,0
https://dongne.co/events/df2607/circles/167891,"When nothing goes right, go left",冬松,K-20a,K,20,a,1sp,원피스,,,롤로노아 조로,롤로노아 조로X몽키 D. 루피,로맨틱,,만화,dongsong_1111,제34회 디. 페스타(토),Day1,1904,0
https://dongne.co/events/df2607/circles/168234,수달의작업실x폼폼파레,꽁,G-21,G,21,,2sp,,,,,,,,,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/168730,좋아하는 애한테 송X이로보 줘야지,"띠띠, 적장",A-06,A,06,,2sp,프로젝트 세카이,,루이츠카 쁘띠존【 달을 향해 별을 쏘아라 】,"카미시로 루이,텐마 츠카사",카미시로 루이X텐마 츠카사,로맨틱,,만화,"TTeeX2_prsk, JJ_goodjob",제34회 디. 페스타(토),Day1,9877,0
https://dongne.co/events/df2607/circles/167187,강창호X김기려,피리아,V-17b,V,17,b,1sp,이세계 착각 헌터,,,"강창호,김기려",강창호X김기려,로맨틱,,,my_moist_alien,제34회 디. 페스타(토),Day1,472,0
https://dongne.co/events/df2607/circles/166632,xoxo_xoxo,구남,Z-25,Z,25,,2sp,은혼,"괴수8호,헌터헌터,사카모토데이즈",,,,,,일러스트,qnamxoxo,제34회 디. 페스타(토),Day1,11000,0
https://dongne.co/events/df2607/circles/167069,신주쿠xx사건,두술,L-03a,L,03,a,1sp,주술회전,,,고죠 사토루 게토 스구루,고죠 사토루X게토 스구루,로맨틱,,,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/167963,푸른봄XXL세트,"뭔버거, 뭔튀김",L-11,L,11,,2sp,주술회전,,,"고죠 사토루,게토 스구루",고죠 사토루X게토 스구루,로맨틱,,"만화,일러스트","3vnqha, What_Fried",제34회 디. 페스타(토),Day1,5035,0
https://dongne.co/events/df2607/circles/168437,yaoi vs yuri,"N, nyab",U-04,U,04,,2sp,"마왕의 고백,헌드레드 라인 -최종방위학원-",,,"스미노 타쿠미,스미노G",라피스X카라,로맨틱,스미노 타쿠미×스미노G,"만화,일러스트",,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/167302,울트라맨엑스 youtube에서 공식무료공개중,사성구,W-05b,W,05,b,1sp,울트라맨 엑스,특촬,,,,,,,4sung9,제34회 디. 페스타(토),Day1,766,0
https://dongne.co/events/df2607/circles/168981,俺は Gangster お前は HYPSTER,流輝 叶,B-17b,B,17,b,1sp,히프노시스 마이크,,히프노시스 마이크 쁘띠존,"아오히츠기 사마토키,누루데 사사라",,해당없음,,기타,SEKAI_PO,제34회 디. 페스타(토),Day1,134,0
https://dongne.co/events/df2607/circles/167488,☆彡,유히,A-09,A,09,,2sp,프로젝트 세카이 컬러풀 스테이지! feat.하츠네 미쿠,,,"텐마 츠카사,시노노메 아키토,아키야마 미즈키",,,,일러스트,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/167048,최륮 앤솔로지 【 無名戀人 무명연인 】,무명연인,R-14,R,14,,2sp,괴담출근,,,,최요원X류재관,로맨틱,,"소설,만화",ChoiRyu_anthol,제34회 디. 페스타(토),Day1,342,0
https://dongne.co/events/df2607/circles/167538,無明,겨울,L-24,L,24,,2sp,주술회전,,,,,"로맨틱,섹슈얼",,소설,wintersea1029,제34회 디. 페스타(토),Day1,194,0
https://dongne.co/events/df2607/circles/169149,사장님이 美쳤어요,해모,F-20,F,20,,2sp,해즈빈호텔,헬루바보스,✦ 웰컴 투 헬 ✦ - 헬라버스 쁘띠존,"복스,알래스터",복스X알래스터,해당없음,,"만화,일러스트",hazmo777,제34회 디. 페스타(토),Day1,233,0
https://dongne.co/events/sports11/circles/169917, 첫사랑강탈범심판위원회,"피롯이, 장맨",D-14,D,14,,2sp,슬램덩크,,태섭대만 쁘띠존 : LOVE SIGNAL 714%,"송태섭,정대만",송태섭X정대만,"해당없음,섹슈얼,로맨틱",,소설,plote96_,제11회 대운동회,Day2,506,0
https://dongne.co/events/sports11/circles/169960,.,마요,A-21a,A,21,a,1sp,슬램덩크,,우성명헌 쁘띠존 | 우연일까? 운명이야!,,,,,,ppyongmh,제11회 대운동회,Day2,4,0
https://dongne.co/events/sports11/circles/169930,.,.,L-19,L,19,,2sp,,,,,,,,"만화,소설",,제11회 대운동회,Day2,,0
https://dongne.co/events/sports11/circles/169976,.,룡,K-13b,K,13,b,1sp,미정,,,미정,,,,,,제11회 대운동회,Day2,,0
https://dongne.co/events/sports11/circles/169811,'진'심 '주'접러 부스,진주,I-17,I,17,,2sp,하이큐,,다이스가 쁘띠존: 마을을 지키는 공무원 부부,"사와무라 다이치,스가와라 코시",,"로맨틱,섹슈얼",,소설,in_clam,제11회 대운동회,Day2,1936,0
https://dongne.co/events/sports11/circles/169943,ㅇ,맴매,E-01b,E,01,b,1sp,이나즈마일레븐,,,,키야마 히로토X미도리카와 류지,해당없음,,일러스트,,제11회 대운동회,Day2,,0
https://dongne.co/events/sports11/circles/173909,자~ 다 축구하자,.,E-24b,E,24,b,1sp,"이나즈마 일레븐,이나즈마일레븐,이나이레",,,,엔도 마모루X카제마루 이치로타,"로맨틱,해당없음",,만화,,제11회 대운동회,Day2,,0
https://dongne.co/events/sports11/circles/170149,싸 카 를 공 평 하 게 분 배 하 자,"개리날다, 적날",E-22a,E,22,a,1sp,이나즈마일레븐,,,"츠루기쿄스케,후부키시로",,,,"일러스트,만화",dogreefly22,제11회 대운동회,Day2,770,0
https://dongne.co/events/sports11/circles/170006,얘 여름 호백이 참 맛있단다,퓨미,B-18,B,18,,2sp,슬램덩크,,호열백호 ∞ 여름! 양키! : 熱戰,양호열 강백호,양호열X강백호,로맨틱,,소설,10_100_yamyam,제11회 대운동회,Day2,38,0
https://dongne.co/events/sports11/circles/169856,그 영원의 타이브레이크 어쩌고,톳,L-09a,L,09,a,1sp,테니스의 왕자,,테니스의 왕자 쁘띠존 ~우리 테니프리 정상영업 합니다~,"아토베케이고,데즈카쿠니미츠",아토베케이고X데즈카쿠니미츠,"로맨틱,섹슈얼,로맨틱,섹슈얼",,만화,,제11회 대운동회,Day2,,0
https://dongne.co/events/sports11/circles/169689,ㄴㄷ,ㄴㄷ,"E-08, E-09",E,08,,4sp,아이실드21,,폐품 쿼터백 리사이클shop,하루마요이치,,"로맨틱,섹슈얼",,,,제11회 대운동회,Day2,,0
https://dongne.co/events/sports11/circles/169880,ㅎㅂ,잡떡,A-11,A,11,,2sp,슬램덩크,가비지타임,호열백호 ∞ 여름! 양키! : 熱戰,,,,,,,제11회 대운동회,Day2,,0
https://dongne.co/events/sports11/circles/169539,꼬옥,꼬옥,B-14,B,14,,2sp,슬램덩크,,,정대만,,로맨틱,호열백호,"만화,일러스트",kkoog_TT,제11회 대운동회,Day2,5481,0
https://dongne.co/events/sports11/circles/169914,또또,Dou,F-09b,F,09,b,1sp,,,,"슬램덩크,대만",,,,,handai05,제11회 대운동회,Day2,14,0
https://dongne.co/events/sports11/circles/173525,빡구,빡뿅,A-24a,A,24,a,1sp,슬램덩크,,우성명헌 쁘띠존 | 우연일까? 운명이야!,우성명헌,정우성X이명헌,로맨틱,,,gonggusa,제11회 대운동회,Day2,5514,0
https://dongne.co/events/sports11/circles/169987,앗갱,"아우, 누갱",C-03,C,03,,2sp,슬램덩크,,,"정대만,송태섭",정대만X송태섭,,,"만화,소설,일러스트","awoo_sd, Jung14xSong7",제11회 대운동회,Day2,1329,0
https://dongne.co/events/sports11/circles/170056,에츄,878,B-12b,B,12,b,1sp,슬램덩크,,호열백호 ∞ 여름! 양키! : 熱戰,호열백호,양호열X강백호,"섹슈얼,로맨틱",,소설,selling878,제11회 대운동회,Day2,291,0
https://dongne.co/events/sports11/circles/169672,임시,mos,F-08b,F,08,b,1sp,블루록,,,"이사기 요이치,미하엘 카이저",,"로맨틱,섹슈얼",,만화,mcrcmos,제11회 대운동회,Day2,7433,0
https://dongne.co/events/sports11/circles/169764,진티,kje1213114,B-17,B,17,,2sp,,,,,,,,,,제11회 대운동회,Day2,,0
https://dongne.co/events/sports11/circles/169643,페어,Ho,B-15a,B,15,a,1sp,슬램덩크,,,,정대만,,,,,제11회 대운동회,Day2,,0
https://dongne.co/events/sports11/circles/169803,있는 거 빼고 다 없는 호백종합선물세트,"강태공, 박끼덩, 란",A-16,A,16,,2sp,슬램덩크,,호열백호 ∞ 여름! 양키! : 熱戰,"양호열,강백호",양호열X강백호,로맨틱,,"일러스트,소설",,제11회 대운동회,Day2,,0
https://dongne.co/events/sports11/circles/169668,벚꽃 맛 박치기,"게롱, 피마, 멋파",A-09,A,09,,2sp,슬램덩크,,호열백호 ∞ 여름! 양키! : 熱戰,,,,,,hipi_bb,제11회 대운동회,Day2,112,0
https://dongne.co/events/sports11/circles/169630,일단 땀 흘리고 보죠...,몰라요,K-18b,K,18,b,1sp,프로야구 생존기,"100미터.(ひゃくえむ。),다이아몬드 에이스",,,,해당없음,,만화,17171771_u,제11회 대운동회,Day2,123,0
https://dongne.co/events/sports11/circles/173975,농놀 타임,집4,L-24a,L,24,a,1sp,가비지타임,18TRIP,,"최종수,기상호",최종수X기상호,로맨틱,,소설,HouseX4_,제11회 대운동회,Day2,470,0
https://dongne.co/events/sports11/circles/169596,온리 대태,금사빠,C-02b,C,02,b,1sp,슬램덩크,,,,,"로맨틱,섹슈얼",,소설,,제11회 대운동회,Day2,,0
https://dongne.co/events/sports11/circles/169617,펭귄 스톰,꾹꾹이,E-06,E,06,,2sp,이나즈마 일레븐,,,"엔도 마모루,고엔지 슈야,키도 유우토",키도 유우토X고엔지 슈야,"로맨틱,로맨틱",,"만화,일러스트",ggugguming7,제11회 대운동회,Day2,1529,0
https://dongne.co/events/sports11/circles/169872,깜고 복지 및 행복권 보장 범국민 운동본부,"ビ, 크나",H-18a,H,18,a,1sp,100미터,,,"카바키,토가시",카바키X토가시,,,,biBIBeeB,제11회 대운동회,Day2,90,0
https://dongne.co/events/sports11/circles/169905,돈이 되는 나무,3286,K-11b,K,11,b,1sp,다이아몬드에이스,,,,,,,,siyum_,제11회 대운동회,Day2,714,0
https://dongne.co/events/sports11/circles/169584,한일 농구 연합,오이리,C-20a,C,20,a,1sp,슬램덩크,가비지타임,,"정대만,송태섭,정우성,이명헌,기상호,최종수,박병찬,성준수,전영중",,"로맨틱,섹슈얼","우성명헌, 우성태섭, 명헌태섭, 종수상호, 상호병찬, 영중준수","만화,일러스트,소설",Oiri_0706,제11회 대운동회,Day2,1112,0
https://dongne.co/events/sports11/circles/170039,여름 맞이 제철 우명,고조,B-03a,B,03,a,1sp,슬램덩크,,우성명헌 쁘띠존 | 우연일까? 운명이야!,"정우성,이명헌",정우성X이명헌,로맨틱,,,HI_t1de,제11회 대운동회,Day2,1150,0
https://dongne.co/events/sports11/circles/169708,그래 일단 태대를 하자,"혼놀, 아망, 도톨",C-10,C,10,,2sp,슬램덩크,,태섭대만 쁘띠존 : LOVE SIGNAL 714%,송태섭 정대만,,로맨틱,,만화,honjanol,제11회 대운동회,Day2,5799,0
https://dongne.co/events/sports11/circles/173235,누가 계속 농구하래?,선빵,M-24a,M,24,a,1sp,가비지타임,"디그잇,하이큐,하이큐!!",,전영중성준수,전영중X성준수,로맨틱,,"일러스트,만화",sibaru_0506,제11회 대운동회,Day2,229,0
https://dongne.co/events/sports11/circles/174913,폐하 저희 달리개들이 참 예쁘죠,ㅅㄴ,I-07b,I,07,b,1sp,"100M.,100미터.",,,,,,,만화,,제11회 대운동회,Day2,,0
https://dongne.co/events/sports11/circles/170046,제가 뭔갈 보여드리겠습니다,이부,L-04,L,04,,2sp,가비지타임,,,<가비지타임>작 중 캐릭터,,,,,_2BOOOO_,제11회 대운동회,Day2,343,0
https://dongne.co/events/sports11/circles/169857,그깟 공놀이,맛소굼,K-07a,K,07,a,1sp,"프로야구생존기(프야생),위닝샷,슬램덩크",가비지타임,,"노영웅,안준민,오환,은건율",,로맨틱,환건율 수겸정환,소설,_pepper_powder,제11회 대운동회,Day2,99,0
https://dongne.co/events/sports11/circles/169995,물을 마시자,모래두더지,B-09b,B,09,b,1sp,슬램덩크,100m,호열백호 ∞ 여름! 양키! : 熱戰,,,해당없음,,,molaedu02,제11회 대운동회,Day2,1221,0
https://dongne.co/events/sports11/circles/170103,우명 피까소,까소,B-03b,B,03,b,1sp,슬램덩크,,우성명헌 쁘띠존 | 우연일까? 운명이야!,"정우성,이명헌",정우성X이명헌,로맨틱,,,gga_soo,제11회 대운동회,Day2,120,0
https://dongne.co/events/sports11/circles/169848,일단 복식은 했다,"강농, 후슈",K-16,K,16,,2sp,테니스의 왕자,,테니스의 왕자 쁘띠존 ~우리 테니프리 정상영업 합니다~,"에치젠 료마,모모시로 타케시,자이젠 히카루,치토세 센리",에치젠 료마X모모시로 타케시,"로맨틱,섹슈얼","자이치토, 단아쿠","만화,일러스트,소설","ryoma_left, Hushew_PoT",제11회 대운동회,Day2,257,0
https://dongne.co/events/sports11/circles/169813,왕도 야구가 추구미,계란묵사발,K-09b,K,09,b,1sp,다이아몬드에이스,하이큐,,"사와무라 에이쥰,코즈메켄마",,,,만화,59room_,제11회 대운동회,Day2,5,0
https://dongne.co/events/sports11/circles/169550,아아 이것이 야구란 것이다,솔잎,K-10,K,10,,2sp,다이아몬드에이스,,,,,,,,,제11회 대운동회,Day2,,0
https://dongne.co/events/sports11/circles/169738,너는 여전히 오타쿠야?,난영 눙누,A-14b,A,14,b,1sp,슬램덩크,,호열백호 ∞ 여름! 양키! : 熱戰,,,,,,,제11회 대운동회,Day2,,0
https://dongne.co/events/sports11/circles/169833,에고 천악전...을! 곁들인,"꺔,케베",F-04,F,04,,2sp,블루록,,,"이사기,린,나기,레오,사에,카이저",,,,"일러스트,기타","kkokka0401, ke_bebe_",제11회 대운동회,Day2,277,0
https://dongne.co/events/sports11/circles/173514,명태 하실래요,덩,C-21a,C,21,a,1sp,슬램덩크,,,"이명헌,송태섭",이명헌X송태섭,로맨틱,,"만화,기타",dunk_desu47,제11회 대운동회,Day2,2078,0
