부스명,대표자,위치,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,링크,행사명,개최일
게토가박고고죠가앙함,Cheeze,F5a,1sp,주술회전,,게토고죠 쁘띠존 《END UP》,"게토 스구루, 고죠 사토루",게토 스구루X고죠 사토루,"로맨틱,섹슈얼",,"일러스트,만화",@kuro_white_725,https://dongne.co/event/df2407/circles/392246,제26회 디. 페스타,Day1
겟또고죠,정난,F21a,1sp,주술회전,로드오브히어로즈,게토고죠 쁘띠존 《END UP》,"게토 스구루, 고죠 사토루",게토 스구루X고죠 사토루,로맨틱,,기타,@GetoGo725,https://dongne.co/event/df2407/circles/398259,제26회 디. 페스타,Day1
겨울방학,결,A24b,1sp,주술회전,,후시른 쁘띠존 3회 [ MEGUMI IS ALWAYS RIGHT ],,,로맨틱,,소설,,https://dongne.co/event/df2407/circles/405147,제26회 디. 페스타,Day1
경주 센티넬 가이드 센터 (부제: 유민을 믿기 vs 13월 17일을 믿기 vs 추수를 믿기),"유민, 13월 17일, 추수",U13,2sp,진혼기,,,"자하, 설영",자하X설영,"로맨틱,섹슈얼",,"소설,일러스트,기타","@935_yumin, @Thirteseventeen, @water_7021",https://dongne.co/event/df2407/circles/390299,제26회 디. 페스타,Day1
경찰아저씨여기예요,"POPCORN, OKHA",A3,2sp,주술회전,,후시른 쁘띠존 3회 [ MEGUMI IS ALWAYS RIGHT ],"고죠 사토루, 후시구로 메구미",고죠 사토루X후시구로 메구미,"섹슈얼,로맨틱",,"만화,일러스트,소설",heymrpolice,https://dongne.co/event/df2407/circles/399856,제26회 디. 페스타,Day1
계몽,게피,S21,2sp,가비지타임,수공예,,,,,,"만화,일러스트",gepilife,https://dongne.co/event/df2407/circles/387988,제26회 디. 페스타,Day1
고게랜드,"라라, 오탑",C21,2sp,주술회전,,고죠게토 쁘띠존 : ✧ 夢中相尋 몽중상심 ✦,"고죠 사토루, 게토 스구루",고죠 사토루X게토 스구루,로맨틱,,"만화,일러스트","@goge_lara572, @otav_572",https://dongne.co/event/df2407/circles/390077,제26회 디. 페스타,Day1
고게로 회귀합니다,사,B2,2sp,주술회전,"광마회귀, 진혼기",고죠게토 쁘띠존 : ✧ 夢中相尋 몽중상심 ✦,"고죠 사토루, 게토 스구루",고죠 사토루X게토 스구루,"로맨틱,섹슈얼",,"만화,일러스트",@gnlr_572,https://dongne.co/event/df2407/circles/389251,제26회 디. 페스타,Day1
고게를 끄덕였다,뀨,C4,2sp,주술회전,슬램덩크,고죠게토 쁘띠존 : ✧ 夢中相尋 몽중상심 ✦,고죠,고죠X게토,섹슈얼,센루,"일러스트,만화,공예",@mangmu_lover,https://dongne.co/event/df2407/circles/403834,제26회 디. 페스타,Day1
고게를 밝히는 게 아니라 공식이 밝은 것이다...,이불,B19b,1sp,주술회전,,고죠게토 쁘띠존 : ✧ 夢中相尋 몽중상심 ✦,"고죠 사토루, 게토 스구루",고죠 사토루X게토 스구루,로맨틱,온리고죠게토좌우상대고정일공일수신성혼인,"만화,기타",@iiiiibulllllll,https://dongne.co/event/df2407/circles/402869,제26회 디. 페스타,Day1
고게릿 러브,무라,B16,2sp,주술회전,,고죠게토 쁘띠존 : ✧ 夢中相尋 몽중상심 ✦,"고죠 사토루,게토 스구루",고죠 사토루X게토 스구루,로맨틱,,만화,@rA_muum,https://dongne.co/event/df2407/circles/389120,제26회 디. 페스타,Day1
고려 그 자식 말도 꺼내지 마세요,"이영랑,살이",I8,2sp,반월당의 기묘한 이야기,"진혼기,잔불의 기사",반월당 쁘띠존 : 나쁜 꿈은 끝났어,"백란,유단,자하,설영,와론",백란X유단,"해당없음,로맨틱","(자하,설영)","일러스트,기타,소설,만화", @iyeonglang0926 ,https://dongne.co/event/df2407/circles/390294,제26회 디. 페스타,Day1
고소공포증이 있어서 화산은 못가!,은연,L15a,1sp,화산귀환,없음,화산귀환 쁘띠존: 天下俠義,"청명,당보,백천",당보X청명,로맨틱,,"소설,일러스트",@dadadau7,https://dongne.co/event/df2407/circles/400500,제26회 디. 페스타,Day1
고죠게토 순애의맛TV,하지,B23,2sp,주술회전,,고죠게토 쁘띠존 : ✧ 夢中相尋 몽중상심 ✦,"고죠 사토루, 게토 스구루",고죠 사토루X게토 스구루,"섹슈얼,로맨틱",온리고죠게토좌우상대고정일공일수신성혼인,소설,@G0GE572,https://dongne.co/event/df2407/circles/384538,제26회 디. 페스타,Day1
고죠는 친구를 뭐라고 생각해?,프라,B22,2sp,주술회전,,고죠게토 쁘띠존 : ✧ 夢中相尋 몽중상심 ✦,"고죠 사토루, 게토 스구루",고죠 사토루X게토 스구루,"로맨틱,섹슈얼",,"만화,일러스트",@pravmfk,https://dongne.co/event/df2407/circles/401485,제26회 디. 페스타,Day1
고죠되는 분위기가 유지됐다...,얏,C15,2sp,주술회전,,,"고죠 사토루, 이타도리 유지",고죠 사토루X이타도리 유지,로맨틱,,"일러스트,사진,기타",Y4T__H0,https://dongne.co/event/df2407/circles/395004,제26회 디. 페스타,Day1
고죠사마! 오늘의 3시 간식은 아포게토입니다!,토스트,B1,2sp,주술회전,,고죠게토 쁘띠존 : ✧ 夢中相尋 몽중상심 ✦,"고죠 사토루, 게토 스구루",고죠 사토루X게토 스구루,로맨틱,,만화,5____72,https://dongne.co/event/df2407/circles/387465,제26회 디. 페스타,Day1
곰숭이 수집가,공마,R15,2sp,슬램덩크,,,전호장,이정환X전호장,"로맨틱,섹슈얼",,,wagamamahimez,https://dongne.co/event/df2407/circles/400454,제26회 디. 페스타,Day1
공공칠빵,공칠,O20,2sp,"원신,앙스타","창작,플레이브",,"방랑자,카즈하,헤이조,벤티,소,나즈나,리츠,하지메 등",,,,"사진,일러스트",@gongchil1016,https://dongne.co/event/df2407/circles/384766,제26회 디. 페스타,Day1
공귀나산,해감,S24,2sp,아이돌리쉬세븐,,,,,,,만화,,https://dongne.co/event/df2407/circles/387249,제26회 디. 페스타,Day1
공뇽백 상점,gongyo,J23,2sp,화산귀환,"어두운 바다의 등불이 되어, 아카기",,,,로맨틱,재희무현,"일러스트,만화",loving1108,https://dongne.co/event/df2407/circles/388651,제26회 디. 페스타,Day1
공화국제조쿠키맛있다,감초,Q21,2sp,쿠키런 킹덤,명탐정 코난,,"마들렌, 에스프레소,다카기, 사토",마들렌X에스프레소,"로맨틱,섹슈얼",,"만화,일러스트",,https://dongne.co/event/df2407/circles/393781,제26회 디. 페스타,Day1
교미더마니,교근,F22,2sp,주술회전,,게토고죠 쁘띠존 《END UP》,"게토 스구루, 고죠 사토루",게토 스구루X고죠 사토루,"로맨틱,섹슈얼",,"만화,일러스트,기타",@masseter_0,https://dongne.co/event/df2407/circles/390087,제26회 디. 페스타,Day1
구리십리,십리,U6,2sp,진혼기,"슬램덩크, 전독시, 명급리",,"김자하, 김설영, 유중혁, 김독자",,로맨틱,중혁독자,,@baske_tta @10n_nri,https://dongne.co/event/df2407/circles/389940,제26회 디. 페스타,Day1
구멍가게,밍쓰,Y20b,1sp,데못죽,,,박문대,,,,공예,,https://dongne.co/event/df2407/circles/405511,제26회 디. 페스타,Day1
구원자님과 오렌지 두 알,옌,T3a,1sp,어두운 바다의 등불이 되어,,재희무현 쁘띠존 ~이 쁘띠존은 오늘의 상이에요~,"김재희, 박무현",김재희X박무현,"로맨틱,섹슈얼,해당없음",,,@NNNNN_AY,https://dongne.co/event/df2407/circles/397538,제26회 디. 페스타,Day1
국빵옷장,랙랙,N8,2sp,프로젝트 세카이,,,"카미시로 루이, 텐마 츠카사",카미시로 루이X텐마 츠카사,,네네에무,게임,,https://dongne.co/event/df2407/circles/392545,제26회 디. 페스타,Day1
굿즈팔이소녀,rtyu778,Z2a,1sp,데뷔 못 하면 죽는 병 걸림,"전지적 독자 시점, 어두운 바다의 등불이 되어",,"청려, 박문대, 유중혁, 김독자",,,,일러스트,mindy_cmt,https://dongne.co/event/df2407/circles/405034,제26회 디. 페스타,Day1
그래도 지구는 돈다.,윤섭,C5,2sp,주술회전,,고죠게토 쁘띠존 : ✧ 夢中相尋 몽중상심 ✦,"고죠 사토루, 게토 스구루",고죠 사토루X게토 스구루,"로맨틱,섹슈얼",,"만화,일러스트",@satoruS2suguru,https://dongne.co/event/df2407/circles/386936,제26회 디. 페스타,Day1
그럼제가선배맘에탕!탕!후루!후루!탕!탕!후루루루루!탕!탕!후루!후루!탕!탕!후루루루루!,파랑,D14,2sp,주술회전,,,"고죠 사토루, 이오리 우타히메",고죠 사토루X이오리 우타히메,"로맨틱,섹슈얼",,"만화,일러스트,소설",comeonbabyblue,https://dongne.co/event/df2407/circles/393615,제26회 디. 페스타,Day1
그렇게 됐습니다,"독구, 새",X11,2sp,데뷔 못하면 죽는 병 걸림,,,박문대,류청우X박문대,로맨틱,문대른,만화,,https://dongne.co/event/df2407/circles/385270,제26회 디. 페스타,Day1
그림러먹은사파녀석,"마, 배눈",J14,2sp,화산귀환,,화산귀환 쁘띠존: 天下俠義,"장일소, 임소병, 호가명",,,,"일러스트,기타,만화",@ma64068248 @baeb__ii,https://dongne.co/event/df2407/circles/397171,제26회 디. 페스타,Day1
그분을 따라가는 길,Shunyk,E10,2sp,,,,"아기에, 라야, 기해",,,,기타,@kingsmiled_doll,https://dongne.co/event/df2407/circles/395020,제26회 디. 페스타,Day1
근췬제형부스,"sihan12, 하드타코",W15,2sp,내가 키운 s급들,,,한유현 한유진,,"섹슈얼,로맨틱",,,@sihanbu12,https://dongne.co/event/df2407/circles/398384,제26회 디. 페스타,Day1
근친의전당,"자렌, 레몽",W14,2sp,내가 키운 s급들,,,"한유현, 한유진",한유현X한유진,"섹슈얼,로맨틱",,"만화,소설",JAL_fn,https://dongne.co/event/df2407/circles/394131,제26회 디. 페스타,Day1
근화부스,근화,V7,2sp,명문고 EX급 조연의 리플레이,"내가 키운 S급들, 서브남주가 파업하면 생기는 일",,"황지호, 조의신, 용제건, 김신록",,해당없음,"황호의신, 황의, 제건신록, 제록",,,https://dongne.co/event/df2407/circles/393579,제26회 디. 페스타,Day1
글러먹은사파자식,"ㄱㄱㄹㅇ, 릎",J15,2sp,화산귀환,,화산귀환 쁘띠존: 天下俠義,"장일소, 임소병, 호가명",,"섹슈얼,로맨틱",,"소설,만화",@_Gwon_218,https://dongne.co/event/df2407/circles/396883,제26회 디. 페스타,Day1
길고양이 급식소,"레몬, 쑥떡파인애플갈비탕",M3,2sp,천관사복,가비지타임,,,,,,"공예,조형,일러스트","@dayrhyme, @ggang8282",https://dongne.co/event/df2407/circles/400872,제26회 디. 페스타,Day1
김재희를유니트체어에묶어놓고스케일링하는상상,"와라, 해핀",T2,2sp,어두운 바다의 등불이 되어,,재희무현 쁘띠존 ~이 쁘띠존은 오늘의 상이에요~,"김재희, 박무현, 차유진, 김래빈",김재희X박무현,로맨틱,차유진x김래빈,"소설,공예,기타","@WR0306A, @Haefx1n22",https://dongne.co/event/df2407/circles/405188,제26회 디. 페스타,Day1
김치찌개 두루치기,"지우, 2mo, 심덕",Y14,4sp,데뷔 못 하면 죽는 병 걸림,,,,청려X문대(건우),,NCP,"만화,일러스트,소설","@102__uu, @2mo_ahys2, @v_v22825",https://dongne.co/event/df2407/circles/394506,제26회 디. 페스타,Day1
까막북+소랏 ,까막북,G16,4sp,창작부스 ,,,,,,,,@dottkown,https://dongne.co/event/df2407/circles/402998,제26회 디. 페스타,Day1
깍앤꼭,꼬옥,S14,2sp,슬램덩크,,,,,,,"만화,일러스트",kkoog_TT,https://dongne.co/event/df2407/circles/386083,제26회 디. 페스타,Day1
꼴꼴초,카타,Q4,2sp,아카기,카이지,FKMT 쁘띠존: 바ざわ회 ~디페 내에 코 크신 분 계십니까~,아카기,아카기X카이지,"로맨틱,섹슈얼",x,만화,,https://dongne.co/event/df2407/circles/398047,제26회 디. 페스타,Day1
꾸메드림,지벨,T16a,1sp,어두운 바다의 등불이 되어,,,,,"로맨틱,섹슈얼",,공예,@04070303,https://dongne.co/event/df2407/circles/388912,제26회 디. 페스타,Day1
끼놀,"이끼끼,좀놀",S1,2sp,아이나나,,,,,,,"만화,일러스트",@recyclenono,https://dongne.co/event/df2407/circles/396302,제26회 디. 페스타,Day1
나나사키 짬뽕 ,폼사 ,D8,2sp,문호 스트레이 독스,"주술회전, 앙스타, 엘소드",,"이타도리 유지, 쿠니키다 돗포, 아야세 마요이 ",,로맨틱,,"기타,일러스트",@only1_today,https://dongne.co/event/df2407/circles/400744,제26회 디. 페스타,Day1
나눔 파티,ㄹㅇ,Z2b,1sp,데뷔 못 하면 죽는 병 걸림,,,,,,,"소설,기타",,https://dongne.co/event/df2407/circles/388671,제26회 디. 페스타,Day1
나를 후배로만 그냥 그 정도로만 귀엽다고 하지만 누난 내게 여자야 니가 뭘 알겠냐고 크면 알게된다고 까분다고 하지만 누난 내게 여자야 누나가 누굴 만났든지 누굴 만나 뭘하든지 난 그냥 기다릴뿐 누난 내 여자니까 너는 내 여자니까,Soul,D12,2sp,주술회전,,,"고죠 사토루, 이오리 우타히메",고죠 사토루X이오리 우타히메,"로맨틱,섹슈얼","게토 스구루, 이에이리 쇼코","기타,만화,일러스트,소설,공예",@_Soul_Shadow,https://dongne.co/event/df2407/circles/395162,제26회 디. 페스타,Day1
나무,나무,A20,4sp,주술회전,,,,,,,,,https://dongne.co/event/df2407/circles/402711,제26회 디. 페스타,Day1
나야나 신성력시대 아이돌 쉬엔지,라희,P1,4sp,잔차품,"열화요수, 아이돌리쉬세븐",,"루비싱, 린징헝, 쉬엔지, 성령연, 유키, 모모",,"섹슈얼,로맨틱","쉬엔지×성령연(열화요수), 유키×모모(아이나나)","일러스트,소설",@lanxi_SPL,https://dongne.co/event/df2407/circles/393502,제26회 디. 페스타,Day1
나의 부스 너의 동인지,"모노, 깜빌",O13b,1sp,프로젝트 세카이,,,"아키야마 미즈키, 시노노메 에나, ",아키야마 미즈키X시노노메 에나,로맨틱,,"만화,일러스트,기타","mono_prsk, kkamvill",https://dongne.co/event/df2407/circles/386269,제26회 디. 페스타,Day1
나혼렙부스,눌림,V3a,1sp,나혼렙,나혼자만레벨업,,,,,,,@Null_reading,https://dongne.co/event/df2407/circles/404973,제26회 디. 페스타,Day1
난 교수고 넌 학생이야.,올씨,P2,2sp,스타레일,"잔차품, 천관사복",,"레이시오, 어벤츄린, 루비싱, 린징헝, 화성, 사련",레이시오X어벤츄린,로맨틱,"루린, 화련","일러스트,만화",@little_modao,https://dongne.co/event/df2407/circles/395528,제26회 디. 페스타,Day1
난 사과사탕이 좋더라,BH,P9,2sp,"포켓몬, 프세카, 플레이브",,,,청려X건우,,,,,https://dongne.co/event/df2407/circles/396917,제26회 디. 페스타,Day1
남누자나의 죽여주는 사랑,또처,F1,2sp,주술회전,,게토고죠 쁘띠존 《END UP》,"게토 스구루, 고죠 사토루",게토 스구루X고죠 사토루,"로맨틱,섹슈얼",,"만화,일러스트",@ttoeatagain,https://dongne.co/event/df2407/circles/397124,제26회 디. 페스타,Day1
내 기분 마치 신라,화련,L11a,1sp,화산귀환,진혼기,화산귀환 쁘띠존: 天下俠義,청명,백천X청명,"로맨틱,해당없음",자하설영,,@4PR1C0T_R,https://dongne.co/event/df2407/circles/385900,제26회 디. 페스타,Day1
내가명줄이짧지여우가없냐,"시오, 사약커피",I9,2sp,반월당의 기묘한 이야기,"의원, 다시 살다",반월당 쁘띠존 : 나쁜 꿈은 끝났어,"백란, 유단, 그 외 반월당 캐릭터들",,,,"일러스트,기타","@txxldxx, @caffeine10_",https://dongne.co/event/df2407/circles/388688,제26회 디. 페스타,Day1
내비심서,유크파사삭,Y19,2sp,데못죽 ,,,청려,,,"청배,큰문,윶랩","일러스트,만화",@maejiun_sht,https://dongne.co/event/df2407/circles/405488,제26회 디. 페스타,Day1
냉동치즈버거,"따안,Noc",E21,2sp,혈계전선,,,,,"섹슈얼,로맨틱",,"만화,일러스트,소설",,https://dongne.co/event/df2407/circles/398750,제26회 디. 페스타,Day1
냐삐처럼 날아 네 맘에 츄,"츄, 냐삐",X13,2sp,데못죽,,,"이세진,박문대",X박문대,"섹슈얼,로맨틱",,"소설,일러스트",@chuuhc27 @nyabbi__,https://dongne.co/event/df2407/circles/399311,제26회 디. 페스타,Day1
넌 폭탄 처리 같은 거 하지 마,관식,D6b,1sp,명탐정 코난,,," 하기와라 켄지, 마츠다 진페이",하기와라 켄지X 마츠다 진페이,"섹슈얼,로맨틱",,소설,@m__ulti,https://dongne.co/event/df2407/circles/400690,제26회 디. 페스타,Day1
네글자식당,HiKi,U22,2sp,카리스마,"아이나나, 니지산지, 죠죠(JOJO), 앙스타(あんスタ), 걸즈밴드크라이(ガルクラ)",,,,,,"만화,일러스트",,https://dongne.co/event/df2407/circles/386570,제26회 디. 페스타,Day1
네코마마,레이카,X7,4sp,데뷔 못 하면 죽는 병 걸림,"화산귀환, 광마회귀,블랙배저",,박문대(오른쪽),,,,,rayca01,https://dongne.co/event/df2407/circles/405199,제26회 디. 페스타,Day1
녹림톨게이트 디페지점,매화설탕,J9,4sp,화산귀환,,화산귀환 쁘띠존: 天下俠義,임소병,,섹슈얼,,공예,@BS_apricot,https://dongne.co/event/df2407/circles/392702,제26회 디. 페스타,Day1
농구공 튀기며 카리스마 있는 오토바이를끄는 주술사,두빵,R23,2sp,가비지타임,"도쿄리벤저스, 주술회전, 헌터X헌터, 봇치더락",,"도쿄리벤저스, 가비지타임, 주술회전, 헌터X헌터, 봇치더락",,,,"일러스트,공예",@DDo_Pang,https://dongne.co/event/df2407/circles/399319,제26회 디. 페스타,Day1
농구냐 바다냐 그것이 문제로다,행성인,T13a,1sp,어두운 바다의 등불이 되어,가비지타임,,"박무현, 성준수",성준수X드림주,로맨틱,,기타,iced_dulli,https://dongne.co/event/df2407/circles/391510,제26회 디. 페스타,Day1
